1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/PushActions.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/RealmPullResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/RealmPushResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/ReconFilterBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/SyncopePullExecutor.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/SyncopePullResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/SyncopePushResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/SyncopeResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/SyncopeSinglePullExecutor.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/SyncopeSinglePushExecutor.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/UserPullResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/UserPushResultHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/stream/SyncopeStreamPullExecutor.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/stream/SyncopeStreamPushExecutor.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/AttributeDeserializer.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/AttributeSerializer.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/GuardedStringDeserializer.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/GuardedStringSerializer.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/POJOHelper.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/SyncTokenDeserializer.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/SyncTokenSerializer.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/ConnPoolConfUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/ExceptionUtils2.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/FormatUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/RealmUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/URIUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/test/java/org/apache/syncope/core/provisioning/api/AbstractTest.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/test/java/org/apache/syncope/core/provisioning/api/IntAttrNameParserTest.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/test/java/org/apache/syncope/core/provisioning/api/PropagationByResourceTest.java,0,0,0,0,0,0,0,0,0,No
1.2.0-M1,SYNCOPE/core/provisioning-api/src/test/java/org/apache/syncope/core/provisioning/api/UserWorkflowResultTest.java,0,0,0,0,0,0,0,0,0,No
