Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,35,2,0,1,1,63,61,31.5,0.5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,44,2,1,7,5,138,77,69.0,3.5,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,12,3,2,3,2,151,77,50.333332,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,11,2,1,3,2,138,77,69.0,1.5,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,150,9,8,146,39,660,488,73.333336,16.222221,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,50,3,1,45,42,145,77,48.333332,15.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,76,2,1,20,18,138,77,69.0,10.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,29,1,0,0,0,61,61,61.0,0.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,15,1,0,3,3,61,61,61.0,3.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,211,8,5,157,47,117,61,14.625,19.625,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,7,2,1,1,1,73,61,36.5,0.5,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,60,9,6,44,11,118,61,13.111111,4.888889,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,304,10,8,153,38,129,61,12.9,15.3,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,692,13,4,271,68,222,61,17.076923,20.846153,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,19,2,1,17,16,73,61,36.5,8.5,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,3,1,0,0,0,61,61,61.0,0.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,48,6,1,33,19,113,61,18.833334,5.5,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,253,5,2,21,17,134,61,26.8,4.2,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,10,2,0,3,2,89,61,44.5,1.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,47,3,1,41,27,89,61,29.666666,13.666667,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,275,10,3,64,19,192,61,19.2,6.4,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,109,3,1,108,100,555,488,185.0,36.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,65,3,1,51,43,93,61,31.0,17.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,32,1,0,1,1,61,61,61.0,1.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,56,6,2,8,6,137,61,22.833334,1.3333334,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,78,7,3,62,37,144,61,20.571428,8.857142,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,59,3,1,15,15,72,61,24.0,5.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,323,16,9,225,67,136,61,8.5,14.0625,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,28,4,2,5,4,100,61,25.0,1.25,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,7,1,0,2,2,61,61,61.0,2.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,36,5,0,15,9,133,61,26.6,3.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,17,3,1,5,5,106,61,35.333332,1.6666666,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,9,1,0,1,1,61,61,61.0,1.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,18,1,0,1,1,61,61,61.0,1.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,97,7,3,54,24,103,61,14.714286,7.714286,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,283,10,4,202,118,138,61,13.8,20.2,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,320,7,0,218,117,92,61,13.142858,31.142857,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,153,4,2,90,56,69,61,17.25,22.5,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,302,15,1,172,55,233,61,15.533334,11.466666,true
4.3.0,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,126,3,2,9,9,69,61,23.0,3.0,true
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,21,2,0,5,5,81,61,40.5,2.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,304,9,2,177,93,125,25,13.888889,19.666666,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,33,3,3,14,14,6,2,2.0,4.6666665,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperCloseTest.java,923,5,5,795,676,104,77,20.8,159.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,215,2,1,173,144,37,20,18.5,86.5,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,234,5,3,228,226,64,21,12.8,45.6,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,7,1,1,6,6,17,17,17.0,6.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,15,6,4,5,4,80,26,13.333333,0.8333333,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,122,5,4,108,84,33,17,6.6,21.6,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,62,6,1,62,12,82,21,13.666667,10.333333,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,116,4,2,100,51,22,9,5.5,25.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,10,1,0,0,0,4,4,4.0,0.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,122,6,1,74,67,56,26,9.333333,12.333333,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,31,1,0,1,1,3,3,3.0,1.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,60,2,0,16,13,12,9,6.0,8.0,false
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestTopicBasedLoadShedder.java,194,1,1,194,194,11,11,11.0,194.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,8,2,1,4,4,94,83,47.0,2.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,176,1,1,166,166,11,11,11.0,166.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,19,1,1,19,19,11,11,11.0,19.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,151,1,1,151,151,11,11,11.0,151.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,8,2,1,5,5,94,83,47.0,2.5,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,16,1,1,16,16,11,11,11.0,16.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,8,1,1,7,7,11,11,11.0,7.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,68,1,1,57,57,11,11,11.0,57.0,true
4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,67,1,1,34,34,11,11,11.0,34.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,3,3,2,1,1,173,83,57.666668,0.33333334,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,12,3,2,3,2,173,83,57.666668,1.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,49,3,1,49,25,64,26,21.333334,16.333334,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,616,10,3,595,111,97,22,9.7,59.5,true
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,2,2,2,1,1,15,13,7.5,0.5,true
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,111,3,3,29,14,21,13,7.0,9.666667,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,41,9,4,30,12,182,77,20.222221,3.3333333,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,6,3,1,5,2,115,77,38.333332,1.6666666,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,84,7,4,40,14,198,77,28.285715,5.714286,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,169,9,6,102,86,187,77,20.777779,11.333333,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,189,14,7,149,61,270,77,19.285715,10.642858,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,563,17,6,485,85,159,22,9.3529415,28.529411,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,191,3,2,189,185,24,17,8.0,63.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,43,1,0,43,43,17,17,17.0,43.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,238,1,0,238,238,17,17,17.0,238.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,100,5,0,60,43,90,26,18.0,12.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,455,3,0,430,380,64,26,21.333334,143.33333,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,129,1,0,129,129,17,17,17.0,129.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,34,1,0,34,34,17,17,17.0,34.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,416,6,1,245,90,77,21,12.833333,40.833332,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,57,3,1,25,21,51,21,17.0,8.333333,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,203,3,1,1,1,51,21,17.0,0.33333334,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,250,9,4,228,170,86,21,9.555555,25.333334,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,8,2,2,8,4,18,9,9.0,4.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,100,5,4,94,28,40,9,8.0,18.8,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,89,4,4,43,39,20,9,5.0,10.75,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,16,3,3,2,2,82,77,27.333334,0.6666667,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,4,3,1,4,2,22,9,7.3333335,1.3333334,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,8,1,0,1,1,9,9,9.0,1.0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,376,5,3,230,172,92,25,18.4,46.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,102,3,2,100,42,49,20,16.333334,33.333332,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,66,2,1,57,56,11,9,5.5,28.5,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestCallbacks.java,168,7,7,168,43,39,8,5.571429,24.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicBookieCheckTest.java,264,6,5,252,127,58,25,9.666667,42.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,326,7,4,244,113,121,28,17.285715,34.857143,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,290,9,4,183,71,121,25,13.444445,20.333334,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,44,2,0,44,22,20,10,10.0,22.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,42,2,0,42,21,20,10,10.0,21.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,76,2,0,76,38,20,10,10.0,38.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,76,2,0,74,37,20,10,10.0,37.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,24,5,1,12,6,62,21,12.4,2.4,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,18,5,1,10,5,62,21,12.4,2.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,10,1,1,0,0,2,2,2.0,0.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,66,3,0,64,48,49,28,16.333334,21.333334,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,38,2,0,37,37,21,12,10.5,18.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,110,3,0,102,88,49,28,16.333334,34.0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestTryReadLastConfirmed.java,194,3,2,191,187,84,77,28.0,63.666668,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,107,1,0,107,107,5,5,5.0,107.0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,2,1,0,2,2,5,5,5.0,2.0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorRollingRestartTest.java,151,6,6,148,73,108,77,18.0,24.666666,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,228,6,4,181,70,44,13,7.3333335,30.166666,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,10,1,1,10,10,8,8,8.0,10.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,20,2,2,20,10,8,4,4.0,10.0,true
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,873,14,5,754,138,71,25,5.071429,53.857143,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,4,4,2,3,1,135,83,33.75,0.75,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,152,6,3,121,115,240,83,40.0,20.166666,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,23,3,1,19,14,34,21,11.333333,6.3333335,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,233,9,5,21,9,138,25,15.333333,2.3333333,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,2,2,1,2,1,43,25,21.5,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,8,3,2,6,2,120,77,40.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,10,3,1,0,0,68,25,22.666666,0.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,100,4,3,4,2,83,25,20.75,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,166,6,5,149,103,163,77,27.166666,24.833334,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,5,3,1,2,1,53,25,17.666666,0.6666667,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,6,2,1,2,2,160,83,80.0,1.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,6,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,14,1,1,7,7,77,77,77.0,7.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,11,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,17,2,1,7,7,160,83,80.0,3.5,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,10,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,12,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,5,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,5,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,8,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,3,1,1,0,0,77,77,77.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,9,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,9,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,7,2,1,0,0,160,83,80.0,0.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,3,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,5,1,1,2,2,77,77,77.0,2.0,true
4.3.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,3,1,1,0,0,77,77,77.0,0.0,true
4.3.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,3,1,1,0,0,77,77,77.0,0.0,true
4.3.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,2,1,1,0,0,77,77,77.0,0.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,40,2,2,2,2,79,77,39.5,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,3,1,1,0,0,77,77,77.0,0.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,21,4,3,4,2,127,77,31.75,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,8,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,4,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,3,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,5,1,1,0,0,77,77,77.0,0.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,41,2,1,2,2,102,77,51.0,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,2,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,4,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,300,5,1,160,114,147,77,29.4,32.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,31,2,1,2,2,79,77,39.5,1.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,58,4,4,14,5,86,77,21.5,3.5,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,74,4,2,71,50,92,77,23.0,17.75,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,4,1,1,2,2,77,77,77.0,2.0,true
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,3,1,1,2,2,77,77,77.0,2.0,true
