@relation BOOKKEEPER7-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {4.3.0}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute bugginess {true,false}

@data
4.3.0,2,1,0,0,0,28,28,28,0,false
4.3.0,38,2,1,29,21,24,21,12,14.5,true
4.3.0,18,5,3,5,4,50,21,10,1,true
4.3.0,87,2,1,52,47,24,21,12,26,true
4.3.0,5,1,0,2,2,21,21,21,2,false
4.3.0,35,2,0,23,23,42,21,21,11.5,false
4.3.0,24,2,1,19,16,23,21,11.5,9.5,true
4.3.0,93,3,0,93,85,29,26,9.666667,31,false
4.3.0,308,7,6,265,246,24,5,3.428571,37.857143,true
4.3.0,37,5,3,16,13,75,25,15,3.2,true
4.3.0,182,2,0,165,147,33,25,16.5,82.5,false
4.3.0,93,2,0,78,41,33,25,16.5,39,false
4.3.0,1305,2,0,1171,1046,33,25,16.5,585.5,false
4.3.0,55,1,0,55,55,8,8,8,55,false
4.3.0,48,2,0,47,47,33,25,16.5,23.5,false
4.3.0,41,1,0,41,41,8,8,8,41,false
4.3.0,1,1,0,0,0,13,13,13,0,false
4.3.0,1,1,0,1,1,13,13,13,1,false
4.3.0,1,1,0,1,1,13,13,13,1,false
4.3.0,1,1,0,1,1,13,13,13,1,false
4.3.0,1,1,0,1,1,13,13,13,1,false
4.3.0,1,1,0,1,1,13,13,13,1,false
4.3.0,340,1,0,340,340,13,13,13,340,false
4.3.0,1,1,0,1,1,13,13,13,1,false
4.3.0,1,1,0,0,0,13,13,13,0,false
4.3.0,372,4,0,368,367,46,25,11.5,92,false
4.3.0,17,2,2,16,16,4,2,2,8,true
4.3.0,35,1,0,35,35,6,6,6,35,false
4.3.0,5,1,0,5,5,8,8,8,5,false
4.3.0,104,1,0,19,19,2,2,2,19,false
4.3.0,43,3,0,8,6,35,25,11.666667,2.666667,false
4.3.0,217,2,0,216,216,14,10,7,108,false
4.3.0,94,1,0,94,94,844,844,844,94,false
4.3.0,47,1,0,47,47,844,844,844,47,false
4.3.0,376,1,0,376,376,844,844,844,376,false
4.3.0,194,1,0,194,194,844,844,844,194,false
4.3.0,357,1,0,357,357,844,844,844,357,false
4.3.0,60,1,0,60,60,844,844,844,60,false
4.3.0,62,1,0,62,62,844,844,844,62,false
4.3.0,210,1,0,210,210,844,844,844,210,false
4.3.0,64,1,0,64,64,844,844,844,64,false
4.3.0,252,1,0,252,252,844,844,844,252,false
4.3.0,214,1,0,214,214,844,844,844,214,false
4.3.0,55,1,0,55,55,844,844,844,55,false
4.3.0,303,1,0,303,303,844,844,844,303,false
4.3.0,57,1,0,57,57,844,844,844,57,false
4.3.0,305,1,0,305,305,844,844,844,305,false
4.3.0,56,1,0,56,56,844,844,844,56,false
4.3.0,276,1,0,276,276,844,844,844,276,false
4.3.0,355,1,0,355,355,844,844,844,355,false
4.3.0,83,1,0,83,83,844,844,844,83,false
4.3.0,798,1,0,798,798,844,844,844,798,false
4.3.0,48,1,0,48,48,844,844,844,48,false
4.3.0,137,1,0,137,137,844,844,844,137,false
4.3.0,288,1,0,288,288,844,844,844,288,false
4.3.0,267,1,0,267,267,844,844,844,267,false
4.3.0,175,1,0,175,175,844,844,844,175,false
4.3.0,41,1,0,41,41,844,844,844,41,false
4.3.0,265,1,0,265,265,844,844,844,265,false
4.3.0,306,1,0,306,306,844,844,844,306,false
4.3.0,365,1,0,365,365,844,844,844,365,false
4.3.0,84,1,0,84,84,844,844,844,84,false
4.3.0,79,1,0,79,79,844,844,844,79,false
4.3.0,304,1,0,304,304,844,844,844,304,false
4.3.0,36,1,0,36,36,844,844,844,36,false
4.3.0,36,1,0,36,36,844,844,844,36,false
4.3.0,36,1,0,36,36,844,844,844,36,false
4.3.0,777,1,0,777,777,844,844,844,777,false
4.3.0,178,1,0,178,178,844,844,844,178,false
4.3.0,116,1,0,116,116,844,844,844,116,false
4.3.0,415,1,0,415,415,844,844,844,415,false
4.3.0,375,1,0,375,375,844,844,844,375,false
4.3.0,298,1,0,298,298,844,844,844,298,false
4.3.0,90,1,0,90,90,844,844,844,90,false
4.3.0,139,1,0,139,139,844,844,844,139,false
4.3.0,1320,1,0,1320,1320,844,844,844,1320,false
4.3.0,98,1,0,98,98,844,844,844,98,false
4.3.0,35,1,0,35,35,844,844,844,35,false
4.3.0,282,1,0,282,282,844,844,844,282,false
4.3.0,192,1,0,192,192,844,844,844,192,false
4.3.0,439,1,0,439,439,844,844,844,439,false
4.3.0,209,1,0,209,209,844,844,844,209,false
4.3.0,708,1,0,708,708,844,844,844,708,false
4.3.0,57,1,0,57,57,844,844,844,57,false
4.3.0,51,1,0,51,51,844,844,844,51,false
4.3.0,58,1,0,58,58,844,844,844,58,false
4.3.0,117,1,0,117,117,844,844,844,117,false
4.3.0,98,1,0,98,98,844,844,844,98,false
4.3.0,35,1,0,35,35,844,844,844,35,false
4.3.0,104,1,0,104,104,844,844,844,104,false
4.3.0,347,1,0,347,347,844,844,844,347,false
4.3.0,470,1,0,470,470,844,844,844,470,false
4.3.0,58,1,0,58,58,844,844,844,58,false
4.3.0,28,1,0,28,28,844,844,844,28,false
4.3.0,107,1,0,107,107,844,844,844,107,false
4.3.0,151,1,0,151,151,844,844,844,151,false
4.3.0,359,1,0,359,359,844,844,844,359,false
4.3.0,124,1,0,124,124,844,844,844,124,false
4.3.0,137,1,0,137,137,844,844,844,137,false
4.3.0,162,1,0,162,162,844,844,844,162,false
4.3.0,314,1,0,314,314,844,844,844,314,false
4.3.0,123,1,0,123,123,844,844,844,123,false
4.3.0,57,1,0,57,57,844,844,844,57,false
4.3.0,134,1,0,134,134,844,844,844,134,false
4.3.0,200,1,0,200,200,844,844,844,200,false
4.3.0,125,1,0,125,125,844,844,844,125,false
4.3.0,75,1,0,75,75,844,844,844,75,false
4.3.0,804,1,0,804,804,844,844,844,804,false
4.3.0,53,1,0,53,53,844,844,844,53,false
4.3.0,355,1,0,355,355,844,844,844,355,false
4.3.0,86,1,0,86,86,844,844,844,86,false
4.3.0,74,1,0,74,74,844,844,844,74,false
4.3.0,48,1,0,48,48,844,844,844,48,false
4.3.0,74,1,0,74,74,844,844,844,74,false
4.3.0,86,1,0,86,86,844,844,844,86,false
4.3.0,74,1,0,74,74,844,844,844,74,false
4.3.0,132,1,0,132,132,844,844,844,132,false
4.3.0,62,1,0,62,62,844,844,844,62,false
4.3.0,58,1,0,58,58,844,844,844,58,false
4.3.0,36,1,0,36,36,844,844,844,36,false
4.3.0,70,1,0,70,70,844,844,844,70,false
4.3.0,182,1,0,182,182,844,844,844,182,false
4.3.0,132,1,0,132,132,844,844,844,132,false
4.3.0,64,1,0,64,64,844,844,844,64,false
4.3.0,54,1,0,54,54,844,844,844,54,false
4.3.0,63,1,0,63,63,844,844,844,63,false
4.3.0,45,1,0,45,45,844,844,844,45,false
4.3.0,64,1,0,64,64,844,844,844,64,false
4.3.0,863,1,0,863,863,844,844,844,863,false
4.3.0,77,1,0,77,77,844,844,844,77,false
4.3.0,27,1,0,27,27,844,844,844,27,false
4.3.0,99,1,0,99,99,844,844,844,99,false
4.3.0,59,1,0,59,59,844,844,844,59,false
4.3.0,62,1,0,62,62,844,844,844,62,false
4.3.0,491,1,0,491,491,844,844,844,491,false
4.3.0,22,1,0,22,22,844,844,844,22,false
4.3.0,27,1,0,27,27,844,844,844,27,false
4.3.0,101,1,0,101,101,844,844,844,101,false
4.3.0,74,1,0,74,74,844,844,844,74,false
4.3.0,1263,1,0,1263,1263,844,844,844,1263,false
4.3.0,155,1,0,155,155,844,844,844,155,false
4.3.0,202,1,0,202,202,844,844,844,202,false
4.3.0,76,1,0,76,76,844,844,844,76,false
4.3.0,63,1,0,63,63,844,844,844,63,false
4.3.0,83,1,0,83,83,844,844,844,83,false
4.3.0,535,1,0,535,535,844,844,844,535,false
4.3.0,842,1,0,842,842,844,844,844,842,false
4.3.0,96,1,0,96,96,844,844,844,96,false
4.3.0,100,1,0,100,100,844,844,844,100,false
4.3.0,159,1,0,159,159,844,844,844,159,false
4.3.0,867,1,0,867,867,844,844,844,867,false
4.3.0,213,1,0,213,213,844,844,844,213,false
4.3.0,167,1,0,167,167,844,844,844,167,false
4.3.0,48,1,0,48,48,844,844,844,48,false
4.3.0,27,1,0,27,27,844,844,844,27,false
4.3.0,37,1,0,37,37,844,844,844,37,false
4.3.0,107,1,0,107,107,844,844,844,107,false
4.3.0,214,1,0,214,214,844,844,844,214,false
4.3.0,223,1,0,223,223,844,844,844,223,false
4.3.0,90,1,0,90,90,844,844,844,90,false
4.3.0,31,1,0,31,31,844,844,844,31,false
4.3.0,47,1,0,47,47,844,844,844,47,false
4.3.0,37,1,0,37,37,844,844,844,37,false
4.3.0,72,1,0,72,72,844,844,844,72,false
4.3.0,105,1,0,105,105,844,844,844,105,false
4.3.0,29,1,0,29,29,844,844,844,29,false
4.3.0,67,1,0,67,67,844,844,844,67,false
4.3.0,979,1,0,979,979,844,844,844,979,false
4.3.0,92,1,0,92,92,844,844,844,92,false
4.3.0,28,1,0,28,28,844,844,844,28,false
4.3.0,27,1,0,27,27,844,844,844,27,false
4.3.0,90,1,0,90,90,844,844,844,90,false
4.3.0,35,1,0,35,35,844,844,844,35,false
4.3.0,111,1,0,111,111,844,844,844,111,false
4.3.0,32,1,0,32,32,844,844,844,32,false
4.3.0,666,1,0,666,666,844,844,844,666,false
4.3.0,38,1,0,38,38,844,844,844,38,false
4.3.0,101,1,0,101,101,844,844,844,101,false
4.3.0,94,1,0,94,94,844,844,844,94,false
4.3.0,105,1,0,105,105,844,844,844,105,false
4.3.0,106,1,0,106,106,844,844,844,106,false
4.3.0,123,1,0,123,123,844,844,844,123,false
4.3.0,332,1,0,332,332,844,844,844,332,false
4.3.0,104,1,0,104,104,844,844,844,104,false
4.3.0,1038,1,0,1038,1038,844,844,844,1038,false
4.3.0,437,1,0,437,437,844,844,844,437,false
4.3.0,550,1,0,550,550,844,844,844,550,false
4.3.0,100,1,0,100,100,844,844,844,100,false
4.3.0,68,1,0,68,68,844,844,844,68,false
4.3.0,153,1,0,153,153,844,844,844,153,false
4.3.0,74,1,0,74,74,844,844,844,74,false
4.3.0,16883,1,0,16883,16883,844,844,844,16883,false
4.3.0,254,1,0,254,254,844,844,844,254,false
4.3.0,54,1,0,54,54,844,844,844,54,false
4.3.0,104,1,0,104,104,844,844,844,104,false
4.3.0,41,1,0,41,41,844,844,844,41,false
4.3.0,26,1,0,26,26,844,844,844,26,false
4.3.0,44,1,0,44,44,844,844,844,44,false
4.3.0,56,1,0,56,56,844,844,844,56,false
4.3.0,42,1,0,42,42,844,844,844,42,false
4.3.0,43,1,0,43,43,844,844,844,43,false
4.3.0,143,1,0,143,143,844,844,844,143,false
4.3.0,98,1,0,98,98,844,844,844,98,false
4.3.0,50,1,0,50,50,844,844,844,50,false
4.3.0,49,1,0,49,49,844,844,844,49,false
4.3.0,183,1,0,183,183,844,844,844,183,false
4.3.0,47,1,0,47,47,844,844,844,47,false
4.3.0,47,1,0,47,47,844,844,844,47,false
4.3.0,72,1,0,72,72,844,844,844,72,false
4.3.0,50,1,0,50,50,844,844,844,50,false
4.3.0,24,1,0,24,24,844,844,844,24,false
4.3.0,63,1,0,63,63,844,844,844,63,false
4.3.0,66,1,0,66,66,844,844,844,66,false
4.3.0,41,1,0,41,41,844,844,844,41,false
4.3.0,89,1,0,89,89,844,844,844,89,false
4.3.0,49,1,0,49,49,844,844,844,49,false
4.3.0,277,1,0,277,277,844,844,844,277,false
4.3.0,358,1,0,358,358,844,844,844,358,false
4.3.0,49,1,0,49,49,844,844,844,49,false
4.3.0,129,1,0,129,129,844,844,844,129,false
4.3.0,319,1,0,319,319,844,844,844,319,false
4.3.0,111,1,0,111,111,844,844,844,111,false
4.3.0,108,1,0,108,108,844,844,844,108,false
4.3.0,47,1,0,47,47,844,844,844,47,false
4.3.0,371,1,0,371,371,844,844,844,371,false
4.3.0,282,1,0,282,282,844,844,844,282,false
4.3.0,92,1,0,92,92,844,844,844,92,false
4.3.0,72,1,0,72,72,844,844,844,72,false
4.3.0,382,1,0,382,382,844,844,844,382,false
4.3.0,377,1,0,377,377,844,844,844,377,false
4.3.0,624,1,0,624,624,844,844,844,624,false
4.3.0,42,1,0,42,42,844,844,844,42,false
4.3.0,50,1,0,50,50,844,844,844,50,false
4.3.0,221,1,0,221,221,844,844,844,221,false
4.3.0,422,1,0,422,422,844,844,844,422,false
4.3.0,151,1,0,151,151,844,844,844,151,false
4.3.0,128,1,0,128,128,844,844,844,128,false
4.3.0,160,1,0,160,160,844,844,844,160,false
4.3.0,54,1,0,54,54,844,844,844,54,false
4.3.0,70,1,0,70,70,844,844,844,70,false
4.3.0,183,1,0,183,183,844,844,844,183,false
4.3.0,85,1,0,85,85,844,844,844,85,false
4.3.0,183,1,0,183,183,844,844,844,183,false
4.3.0,71,1,0,71,71,844,844,844,71,false
4.3.0,94,1,0,94,94,844,844,844,94,false
4.3.0,117,1,0,117,117,844,844,844,117,false
4.3.0,84,1,0,84,84,844,844,844,84,false
4.3.0,156,1,0,156,156,844,844,844,156,false
4.3.0,39,1,0,39,39,844,844,844,39,false
4.3.0,38,1,0,38,38,844,844,844,38,false
4.3.0,34,1,0,34,34,844,844,844,34,false
4.3.0,34,1,0,34,34,844,844,844,34,false
4.3.0,37,1,0,37,37,844,844,844,37,false
4.3.0,36,1,0,36,36,844,844,844,36,false
4.3.0,74,1,0,74,74,844,844,844,74,false
4.3.0,179,1,0,179,179,844,844,844,179,false
4.3.0,56,1,0,56,56,844,844,844,56,false
4.3.0,171,1,0,171,171,844,844,844,171,false
4.3.0,165,1,0,165,165,844,844,844,165,false
4.3.0,46,1,0,46,46,844,844,844,46,false
4.3.0,191,1,0,191,191,844,844,844,191,false
4.3.0,148,1,0,148,148,844,844,844,148,false
4.3.0,141,1,0,141,141,844,844,844,141,false
4.3.0,380,1,0,380,380,844,844,844,380,false
4.3.0,89,1,0,89,89,844,844,844,89,false
4.3.0,48,1,0,48,48,844,844,844,48,false
4.3.0,42,1,0,42,42,844,844,844,42,false
4.3.0,72,1,0,72,72,844,844,844,72,false
4.3.0,399,1,0,399,399,844,844,844,399,false
4.3.0,46,1,0,46,46,844,844,844,46,false
4.3.0,376,1,0,376,376,844,844,844,376,false
4.3.0,337,1,0,337,337,844,844,844,337,false
4.3.0,95,1,0,95,95,844,844,844,95,false
4.3.0,40,1,0,40,40,844,844,844,40,false
4.3.0,77,1,0,77,77,844,844,844,77,false
4.3.0,87,1,0,87,87,844,844,844,87,false
4.3.0,267,1,0,267,267,844,844,844,267,false
4.3.0,29,1,0,29,29,844,844,844,29,false
4.3.0,82,1,0,82,82,844,844,844,82,false
4.3.0,86,1,0,86,86,844,844,844,86,false
4.3.0,120,1,0,120,120,844,844,844,120,false
4.3.0,161,1,0,161,161,844,844,844,161,false
4.3.0,300,1,0,300,300,844,844,844,300,false
4.3.0,157,1,0,157,157,844,844,844,157,false
4.3.0,107,1,0,107,107,844,844,844,107,false
4.3.0,66,1,0,66,66,844,844,844,66,false
4.3.0,27,1,0,27,27,844,844,844,27,false
4.3.0,54,1,0,54,54,844,844,844,54,false
4.3.0,241,1,0,241,241,844,844,844,241,false
4.3.0,340,1,0,340,340,844,844,844,340,false
4.3.0,73,1,0,73,73,844,844,844,73,false
4.3.0,119,1,0,119,119,844,844,844,119,false
4.3.0,256,1,0,256,256,844,844,844,256,false
4.3.0,628,1,0,628,628,844,844,844,628,false
4.3.0,192,1,0,192,192,844,844,844,192,false
4.3.0,214,1,0,214,214,844,844,844,214,false
4.3.0,322,1,0,322,322,844,844,844,322,false
4.3.0,413,1,0,413,413,844,844,844,413,false
4.3.0,145,1,0,145,145,844,844,844,145,false
4.3.0,73,1,0,73,73,844,844,844,73,false
4.3.0,72,1,0,72,72,844,844,844,72,false
4.3.0,62,1,0,62,62,844,844,844,62,false
4.3.0,71,1,0,71,71,844,844,844,71,false
