Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,30,3,2,29,28,89,73,29.666666,9.666667,true
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,13,3,0,12,8,97,73,32.333332,4.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,383,8,3,315,161,142,73,17.75,39.375,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,4,2,0,1,1,84,73,42.0,0.5,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,11,4,1,8,5,99,73,24.75,2.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,226,2,0,0,0,84,73,42.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,12,2,1,11,11,85,73,42.5,5.5,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,172,2,1,169,169,85,73,42.5,84.5,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,34,2,0,25,25,86,73,43.0,12.5,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,17,3,1,13,11,90,73,30.0,4.3333335,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,114,5,0,67,51,121,73,24.2,13.4,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,61,5,1,53,33,118,73,23.6,10.6,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,2,2,1,1,1,85,73,42.5,0.5,true
4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,2,2,1,1,1,85,73,42.5,0.5,true
4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,1,1,0,0,0,73,73,73.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,37,1,1,9,9,2,2,2.0,9.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,58,3,2,36,22,29,13,9.666667,12.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,184,4,3,114,52,29,13,7.25,28.5,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,174,5,2,85,58,46,13,9.2,17.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,191,4,1,107,76,41,13,10.25,26.75,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,73,1,0,73,73,14,14,14.0,73.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,87,1,0,40,40,14,14,14.0,40.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,1,0,0,0,14,14,14.0,0.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,1,0,31,31,14,14,14.0,31.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,17,1,0,1,1,14,14,14.0,1.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,1,0,83,83,14,14,14.0,83.0,false
4.2.3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,1,1,1,1,1,12,12,12.0,1.0,true
4.2.3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,1,1,1,1,1,12,12,12.0,1.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,46,3,2,26,11,27,13,9.0,8.666667,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,81,1,1,80,80,12,12,12.0,80.0,true
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,1,0,45,45,11,11,11.0,45.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,1,0,55,55,11,11,11.0,55.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,1,0,63,63,11,11,11.0,63.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,1,0,49,49,11,11,11.0,49.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,1,0,76,76,11,11,11.0,76.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,1,0,40,40,11,11,11.0,40.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96,1,0,96,96,11,11,11.0,96.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,1,0,28,28,11,11,11.0,28.0,false
4.2.3,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,1,0,50,50,11,11,11.0,50.0,false
4.2.3,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,1,0,63,63,13,13,13.0,63.0,false
4.2.3,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,1,0,72,72,13,13,13.0,72.0,false
4.2.3,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,72,1,0,72,72,13,13,13.0,72.0,false
4.2.3,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,1,0,77,77,13,13,13.0,77.0,false
4.2.3,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,1,0,69,69,13,13,13.0,69.0,false
4.2.3,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,1,0,69,69,13,13,13.0,69.0,false
4.2.3,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,78,1,0,78,78,13,13,13.0,78.0,false
4.2.3,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81,1,0,81,81,13,13,13.0,81.0,false
4.2.3,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,1,0,53,53,13,13,13.0,53.0,false
4.2.3,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,99,1,0,99,99,6,6,6.0,99.0,false
4.2.3,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,68,1,0,68,68,6,6,6.0,68.0,false
4.2.3,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,135,2,1,131,127,8,6,4.0,65.5,true
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,11,1,1,10,10,3,3,3.0,10.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,1,1,0,0,0,13,13,13.0,0.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,84,1,0,84,84,11,11,11.0,84.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,2,1,0,1,1,11,11,11.0,1.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,1,0,45,45,11,11,11.0,45.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,7,1,0,1,1,13,13,13.0,1.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,33,1,0,5,5,13,13,13.0,5.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,71,1,1,71,71,12,12,12.0,71.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,1,1,1,0,0,12,12,12.0,0.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,16,1,1,16,16,12,12,12.0,16.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,21,1,1,21,21,12,12,12.0,21.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,23,1,1,1,1,12,12,12.0,1.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,54,1,1,43,43,12,12,12.0,43.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,40,2,1,18,18,25,13,12.5,9.0,true
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,319,1,0,319,319,11,11,11.0,319.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,1,0,335,335,11,11,11.0,335.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,1,0,43,43,11,11,11.0,43.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,11,1,0,11,11,13,13,13.0,11.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,11,1,0,4,4,13,13,13.0,4.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,41,1,0,41,41,13,13,13.0,41.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,96,1,0,93,93,13,13,13.0,93.0,false
4.2.3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,71,2,0,71,70,20,11,10.0,35.5,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,1,1,1,0,0,2,2,2.0,0.0,true
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,1,0,103,103,9,9,9.0,103.0,false
4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,1,0,55,55,9,9,9.0,55.0,false
