Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.2.5,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDetails.java,2,1,0,0,0,2,2,2.0,0.0,false
1.2.5,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserCommand.java,36,5,0,6,6,55,22,11.0,1.2,false
1.2.5,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/UserITCase.java,183,8,1,20,14,352,100,44.0,2.5,true
1.2.5,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/GroupITCase.java,252,9,0,141,53,348,100,38.666668,15.666667,false
1.2.5,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/Create.java,2,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AbstractAnyService.java,38,4,1,5,4,165,100,41.25,1.25,true
1.2.5,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/RestServiceExceptionMapper.java,5,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/test/java/org/apache/syncope/core/provisioning/java/DerAttrTest.java,61,1,0,61,61,100,100,100.0,61.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/UserSyncResultHandlerImpl.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/UserPushResultHandlerImpl.java,3,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/SyncUtils.java,18,2,0,0,0,119,100,59.5,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/PushJobDelegate.java,68,3,0,33,33,148,100,49.333332,11.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/GroupSyncResultHandlerImpl.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/GroupPushResultHandlerImpl.java,2,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/DefaultPushActions.java,8,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AnyObjectSyncResultHandlerImpl.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AnyObjectPushResultHandlerImpl.java,2,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractSyncopeResultHandler.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractPushResultHandler.java,9,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/PropagationManagerImpl.java,33,1,0,7,7,100,100,100.0,7.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/LDAPMembershipPropagationActions.java,3,2,0,0,0,109,100,54.5,0.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/AbstractPropagationTaskExecutor.java,9,3,1,0,0,138,100,46.0,0.0,true
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/notification/NotificationManagerImpl.java,36,3,0,24,15,137,100,45.666668,8.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java,119,5,0,51,47,291,100,58.2,10.2,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/GroupDataBinderImpl.java,174,7,0,124,97,240,100,34.285713,17.714285,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java,110,3,0,49,47,137,100,45.666668,16.333334,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AbstractAnyDataBinder.java,144,3,0,9,4,137,100,45.666668,3.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/VirAttrHandlerImpl.java,30,1,0,2,2,100,100,100.0,2.0,false
1.2.5,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DerAttrHandlerImpl.java,79,2,0,77,77,109,100,54.5,38.5,false
1.2.5,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/sync/PushActions.java,12,2,0,0,0,147,100,73.5,0.0,false
1.2.5,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/VirAttrHandler.java,2,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/DerAttrHandler.java,43,1,0,43,43,100,100,100.0,43.0,false
1.2.5,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/PlainAttrTest.java,113,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/ResourceTest.java,3,2,0,0,0,155,100,77.5,0.0,false
1.2.5,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/DerSchemaTest.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/ConfTest.java,1,1,0,1,1,100,100,100.0,1.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/ExternalResourceValidator.java,18,3,0,14,14,254,100,84.666664,4.6666665,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/EntityValidationListener.java,2,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/AnyValidator.java,63,1,0,63,63,100,100,100.0,63.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/AnyCheck.java,41,1,0,41,41,100,100,100.0,41.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAUser.java,29,3,0,1,1,254,100,84.666664,0.33333334,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGroup.java,72,3,0,31,31,184,100,61.333332,10.333333,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/conf/JPAConf.java,42,2,0,0,0,155,100,77.5,0.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAnyObject.java,28,2,0,3,2,155,100,77.5,1.5,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAEntityFactory.java,17,3,0,5,4,153,100,51.0,1.6666666,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyUtilsFactory.java,13,1,0,5,5,100,100,100.0,5.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyUtils.java,99,1,0,48,48,100,100,100.0,48.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractPlainAttr.java,15,1,0,12,12,100,100,100.0,12.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractDynMembership.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAny.java,88,2,0,3,2,155,100,77.5,1.5,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAVirSchemaDAO.java,14,3,0,1,1,213,100,71.0,0.33333334,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainAttrDAO.java,1,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAGroupDAO.java,95,9,0,40,13,319,100,35.444443,4.4444447,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPADerSchemaDAO.java,32,3,0,1,1,213,100,71.0,0.33333334,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnySearchDAO.java,176,7,0,60,53,258,100,36.857143,8.571428,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractAnyDAO.java,61,3,0,46,45,128,100,42.666668,15.333333,false
1.2.5,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java,4,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/User.java,13,1,0,0,0,100,100,100.0,0.0,false
1.2.5,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/group/Group.java,25,2,0,8,8,129,100,64.5,4.0,false
1.2.5,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/conf/Conf.java,2,1,0,0,0,100,100,100.0,0.0,false
