Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.0.0-incubating,rest/src/main/java/org/syncope/rest/CreateUser.java,35,1,0,35,35,6,6,6.0,35.0,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/jaxb/SearchParameters.java,28,2,0,26,26,37,24,18.5,13.0,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/jaxb/Attributes.java,73,3,0,71,52,51,24,17.0,23.666666,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/jaxb/AttributeXmlAdapter.java,92,2,0,90,90,37,24,18.5,45.0,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/jaxb/AttributeValues.java,78,3,0,76,61,51,24,17.0,25.333334,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/config/JAXBContextResolver.java,53,3,0,50,49,51,24,17.0,16.666666,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/Update.java,72,5,0,65,57,70,24,14.0,13.0,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/Search.java,81,4,0,69,55,65,24,16.25,17.25,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/Read.java,94,4,0,87,70,65,24,16.25,21.75,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/Delete.java,65,4,0,59,51,65,24,16.25,14.75,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/Create.java,61,4,0,53,48,65,24,16.25,13.25,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/PasswordReset.java,104,5,0,94,78,58,24,11.6,18.8,false
1.0.0-incubating,rest/src/test/java/org/syncope/rest/user/ConnectionTestITCase.java,160,3,0,157,157,43,24,14.333333,52.333332,false
1.0.0-incubating,rest/src/main/java/org/syncope/rest/user/jaxb/SearchResults.java,63,2,0,61,61,38,24,19.0,30.5,false
1.0.0-incubating,core/src/test/java/org/syncope/core/test/dao/SyncopeUserDAOTest.java,201,5,0,143,107,79,31,15.8,28.6,false
1.0.0-incubating,core/src/main/java/org/syncope/core/dao/impl/SyncopeUserDAOImpl.java,76,3,0,61,58,61,24,20.333334,20.333334,false
