@relation SYNCOPE10-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.1.8}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute bugginess {true,false}

@data
1.1.8,1,1,0,0,0,16,16,16,0,false
1.1.8,13,2,0,0,0,52,36,26,0,false
1.1.8,2,1,0,0,0,16,16,16,0,false
1.1.8,2,1,0,0,0,16,16,16,0,false
1.1.8,8,2,0,2,2,44,43,22,1,false
1.1.8,193,3,2,185,164,45,24,15,61.666668,true
1.1.8,236,4,2,193,165,59,24,14.75,48.25,true
1.1.8,172,2,2,170,150,36,24,18,85,true
1.1.8,233,5,2,191,163,73,24,14.6,38.2,true
1.1.8,1117,7,2,751,708,124,36,17.714285,107.28571,true
1.1.8,657,6,2,392,280,82,24,13.666667,65.333336,true
1.1.8,353,3,2,347,346,72,36,24,115.666664,true
1.1.8,106,3,2,95,91,72,36,24,31.666666,true
1.1.8,4,1,0,0,0,43,43,43,0,false
1.1.8,6,1,0,5,5,43,43,43,5,false
1.1.8,106,2,0,0,0,66,43,33,0,false
1.1.8,1,1,0,0,0,43,43,43,0,false
1.1.8,89,2,0,0,0,66,43,33,0,false
1.1.8,4,1,0,1,1,43,43,43,1,false
1.1.8,2,1,0,2,2,43,43,43,2,false
1.1.8,1,1,0,1,1,43,43,43,1,false
1.1.8,3,1,0,0,0,43,43,43,0,false
1.1.8,5,1,0,5,5,43,43,43,5,false
1.1.8,10,2,0,0,0,79,43,39.5,0,false
1.1.8,1,1,0,0,0,43,43,43,0,false
1.1.8,33,3,0,28,28,111,43,37,9.333333,false
1.1.8,6,1,0,1,1,43,43,43,1,false
1.1.8,25,1,0,2,2,43,43,43,2,false
1.1.8,3,1,0,1,1,43,43,43,1,false
1.1.8,19,1,0,0,0,43,43,43,0,false
1.1.8,10,1,0,1,1,43,43,43,1,false
1.1.8,24,1,0,2,2,43,43,43,2,false
1.1.8,14,1,0,2,2,43,43,43,2,false
1.1.8,7,1,0,1,1,43,43,43,1,false
1.1.8,5,1,0,1,1,43,43,43,1,false
1.1.8,6,1,0,1,1,43,43,43,1,false
1.1.8,12,1,0,1,1,43,43,43,1,false
