@relation SYNCOPE14-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.2.10}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute Bugginess {true,false}

@data
1.2.10,8,2,1,4,2,3,2,1.5,2,true
1.2.10,6,1,1,6,6,1,1,1,6,true
1.2.10,10,3,0,6,6,246,135,82,2,false
1.2.10,6,1,1,3,3,1,1,1,3,true
1.2.10,52,6,0,14,6,323,135,53.833332,2.333333,false
1.2.10,35,3,0,8,8,10,8,3.333333,2.666667,false
1.2.10,9,1,0,8,8,1,1,1,8,false
1.2.10,16,5,0,11,6,321,135,64.2,2.2,false
1.2.10,4,2,0,0,0,15,8,7.5,0,false
1.2.10,8,2,0,0,0,15,8,7.5,0,false
1.2.10,115,5,1,60,20,45,10,9,12,true
1.2.10,8,2,0,0,0,15,8,7.5,0,false
1.2.10,211,7,0,14,7,570,228,81.42857,2,false
1.2.10,10,2,1,10,5,4,2,2,5,true
1.2.10,18,2,1,0,0,4,2,2,0,true
1.2.10,111,3,1,27,9,17,9,5.666666,9,true
1.2.10,9,3,1,0,0,17,9,5.666666,0,true
1.2.10,9,3,1,0,0,17,9,5.666666,0,true
1.2.10,3,3,1,3,1,17,9,5.666666,1,true
1.2.10,227,8,1,0,0,133,24,16.625,0,true
1.2.10,1019,8,1,10,2,133,24,16.625,1.25,true
1.2.10,168,3,1,96,32,17,9,5.666666,32,true
1.2.10,214,8,1,31,7,133,24,16.625,3.875,true
1.2.10,2,2,0,0,0,197,135,98.5,0,false
1.2.10,20,3,0,0,0,306,135,102,0,false
1.2.10,51,3,0,4,2,218,135,72.666664,1.333333,false
1.2.10,90,3,0,82,42,306,135,102,27.333334,false
1.2.10,124,6,0,2,1,337,135,56.166668,0.333333,false
1.2.10,59,6,0,2,1,337,135,56.166668,0.333333,false
1.2.10,24,4,0,18,9,327,135,81.75,4.5,false
1.2.10,55,6,0,20,10,341,135,56.833332,3.333333,false
1.2.10,203,9,0,168,76,385,135,42.77778,18.666666,false
1.2.10,84,3,0,78,40,306,135,102,26,false
1.2.10,378,5,0,50,29,336,135,67.2,10,false
1.2.10,249,6,0,220,92,351,135,58.5,36.666668,false
1.2.10,42,1,0,42,42,62,62,62,42,false
1.2.10,178,5,0,151,75,342,135,68.4,30.2,false
1.2.10,143,5,0,135,67,342,135,68.4,27,false
1.2.10,310,6,0,248,123,346,135,57.666668,41.333332,false
1.2.10,193,5,0,171,86,342,135,68.4,34.2,false
1.2.10,174,5,0,162,81,342,135,68.4,32.4,false
1.2.10,169,5,0,158,79,342,135,68.4,31.6,false
1.2.10,164,5,0,151,75,342,135,68.4,30.2,false
1.2.10,177,5,0,162,81,342,135,68.4,32.4,false
1.2.10,173,5,0,162,81,342,135,68.4,32.4,false
1.2.10,171,5,0,158,79,342,135,68.4,31.6,false
1.2.10,221,4,0,210,104,327,135,81.75,52.5,false
1.2.10,180,5,0,164,81,342,135,68.4,32.8,false
1.2.10,172,5,0,161,80,342,135,68.4,32.2,false
1.2.10,363,10,0,289,139,394,135,39.4,28.9,false
1.2.10,1031,12,0,982,482,410,135,34.166668,81.833336,false
1.2.10,688,11,0,605,307,400,135,36.363636,55,false
1.2.10,201,7,0,109,55,346,135,49.42857,15.571428,false
1.2.10,125,6,0,70,35,337,135,56.166668,11.666667,false
1.2.10,1099,8,0,814,397,350,135,43.75,101.75,false
1.2.10,560,7,0,467,231,341,135,48.714287,66.71429,false
1.2.10,145,6,0,135,59,351,135,58.5,22.5,false
1.2.10,83,5,0,77,34,242,135,48.4,15.4,false
1.2.10,178,6,0,172,63,351,135,58.5,28.666666,false
1.2.10,12,3,0,10,5,306,135,102,3.333333,false
1.2.10,487,8,0,331,106,375,135,46.875,41.375,false
1.2.10,141,8,0,113,63,276,135,34.5,14.125,false
1.2.10,186,7,0,180,90,256,135,36.57143,25.714285,false
