@relation SYNCOPE18-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.2.4}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute bugginess {true,false}

@data
1.2.4,40,5,0,5,3,1175,427,235,1,false
1.2.4,67,5,0,19,17,1175,427,235,3.8,false
1.2.4,30,5,0,3,1,1175,427,235,0.6,false
1.2.4,100,9,1,13,11,1880,427,208.88889,1.444444,true
1.2.4,188,6,0,157,77,1339,427,223.16667,26.166666,false
1.2.4,38,5,0,5,3,1175,427,235,1,false
1.2.4,42,5,0,3,1,1175,427,235,0.6,false
1.2.4,30,5,0,3,1,1175,427,235,0.6,false
1.2.4,214,6,0,64,24,1333,427,222.16667,10.666667,false
1.2.4,54,5,0,12,6,1305,427,261,2.4,false
1.2.4,83,5,0,48,19,1305,427,261,9.6,false
1.2.4,10,2,0,0,0,592,337,296,0,false
1.2.4,109,5,1,5,1,765,337,153,1,true
1.2.4,71,7,2,0,0,1195,381,170.71428,0,true
1.2.4,98,6,1,56,28,1183,381,197.16667,9.333333,true
1.2.4,8,3,0,2,1,756,337,252,0.666667,false
1.2.4,8,3,0,2,1,756,337,252,0.666667,false
1.2.4,23,6,1,3,1,1183,381,197.16667,0.5,true
1.2.4,59,5,1,0,0,1155,381,231,0,true
1.2.4,38,4,1,28,14,991,381,247.75,7,true
1.2.4,6,2,0,0,0,592,337,296,0,false
1.2.4,4,2,0,0,0,592,337,296,0,false
1.2.4,4,2,0,0,0,592,337,296,0,false
1.2.4,6,2,0,0,0,592,337,296,0,false
1.2.4,2,2,0,0,0,592,337,296,0,false
1.2.4,10,2,0,0,0,592,337,296,0,false
1.2.4,208,2,0,208,104,592,337,296,104,false
1.2.4,204,2,0,204,102,592,337,296,102,false
1.2.4,42,2,0,8,4,592,337,296,4,false
1.2.4,66,2,0,4,2,592,337,296,2,false
1.2.4,42,7,0,0,0,1239,381,177,0,false
1.2.4,129,8,0,78,38,1402,427,175.25,9.75,false
1.2.4,91,8,0,2,1,1471,427,183.875,0.25,false
1.2.4,326,9,0,193,95,1841,427,204.55556,21.444445,false
1.2.4,74,2,0,74,37,592,337,296,37,false
1.2.4,4,4,0,0,0,772,337,193,0,false
1.2.4,10,6,0,6,2,1257,427,209.5,1,false
1.2.4,108,8,0,24,23,1862,427,232.75,3,false
1.2.4,290,16,0,28,10,2318,427,144.875,1.75,false
1.2.4,505,13,0,480,221,2302,427,177.07692,36.923077,false
1.2.4,388,4,0,384,192,1115,381,278.75,96,false
1.2.4,17,7,0,11,9,1634,427,233.42857,1.571428,false
1.2.4,272,13,0,91,40,2290,427,176.15384,7,false
1.2.4,161,12,0,17,6,2155,427,179.58333,1.416667,false
1.2.4,970,4,0,868,434,1141,427,285.25,217,false
1.2.4,554,15,2,80,27,2285,427,152.33333,5.333334,true
1.2.4,262,8,0,238,119,1780,427,222.5,29.75,false
1.2.4,28,4,0,8,4,1141,427,285.25,2,false
1.2.4,290,4,0,288,144,1077,427,269.25,72,false
1.2.4,130,7,0,22,6,1415,427,202.14285,3.142857,false
1.2.4,26,4,0,2,1,982,381,245.5,0.5,false
1.2.4,89,7,0,9,3,1495,381,213.57143,1.285714,false
1.2.4,440,11,0,42,26,2094,427,190.36363,3.818182,false
1.2.4,2,1,0,1,1,255,255,255,1,false
1.2.4,436,12,2,16,4,2124,427,177,1.333333,true
1.2.4,258,9,1,17,11,1880,427,208.88889,1.888889,true
1.2.4,220,9,1,13,11,1880,427,208.88889,1.444444,true
1.2.4,136,6,0,18,7,1260,427,210,3,false
1.2.4,520,13,0,90,39,1974,427,151.84616,6.923077,false
1.2.4,158,6,0,9,9,1313,381,218.83333,1.5,false
1.2.4,52,2,0,52,26,592,337,296,26,false
1.2.4,12,2,0,0,0,592,337,296,0,false
1.2.4,16,2,0,4,2,592,337,296,2,false
1.2.4,41,6,0,2,1,1333,427,222.16667,0.333333,false
1.2.4,12,5,0,6,3,1305,427,261,1.2,false
1.2.4,14,5,0,10,5,1305,427,261,2,false
1.2.4,80,5,0,66,33,783,337,156.6,13.2,false
1.2.4,36,10,0,14,5,1801,381,180.1,1.4,false
1.2.4,18,4,0,0,0,772,337,193,0,false
1.2.4,232,6,0,222,111,1165,381,194.16667,37,false
1.2.4,36,4,0,32,16,772,337,193,8,false
1.2.4,52,2,0,6,3,592,337,296,3,false
1.2.4,20,4,0,0,0,808,337,202,0,false
1.2.4,2,2,0,0,0,592,337,296,0,false
1.2.4,84,2,0,84,42,592,337,296,42,false
1.2.4,140,2,0,140,70,592,337,296,70,false
1.2.4,90,2,0,90,45,592,337,296,45,false
1.2.4,214,2,0,214,107,592,337,296,107,false
1.2.4,129,7,0,44,14,1470,381,210,6.285714,false
1.2.4,24,4,0,0,0,808,337,202,0,false
1.2.4,14,4,0,0,0,906,337,226.5,0,false
1.2.4,4,2,0,0,0,592,337,296,0,false
1.2.4,6,2,0,0,0,592,337,296,0,false
1.2.4,48,4,0,0,0,1115,381,278.75,0,false
1.2.4,76,4,0,28,14,1115,381,278.75,7,false
1.2.4,8,2,0,0,0,592,337,296,0,false
1.2.4,16,4,0,0,0,784,337,196,0,false
1.2.4,110,6,0,20,9,1098,337,183,3.333333,false
1.2.4,8,2,0,0,0,592,337,296,0,false
1.2.4,22,3,0,10,9,603,337,201,3.333333,false
1.2.4,12,4,0,0,0,806,337,201.5,0,false
1.2.4,66,4,0,4,2,784,337,196,1,false
1.2.4,14,2,0,0,0,592,337,296,0,false
1.2.4,20,6,0,4,2,1122,337,187,0.666667,false
1.2.4,26,4,0,0,0,906,337,226.5,0,false
1.2.4,12,2,0,0,0,592,337,296,0,false
1.2.4,30,5,0,3,1,1279,381,255.8,0.6,false
1.2.4,6,4,0,0,0,1115,381,278.75,0,false
1.2.4,8,2,0,0,0,592,337,296,0,false
1.2.4,8,2,0,0,0,592,337,296,0,false
1.2.4,24,8,0,0,0,1791,427,223.875,0,false
1.2.4,12,2,0,0,0,592,337,296,0,false
1.2.4,10,4,0,0,0,1115,381,278.75,0,false
1.2.4,8,2,0,0,0,592,337,296,0,false
1.2.4,32,4,0,2,1,985,381,246.25,0.5,false
1.2.4,18,4,0,8,4,808,337,202,2,false
1.2.4,12,4,0,0,0,783,337,195.75,0,false
1.2.4,40,4,0,6,3,1115,381,278.75,1.5,false
1.2.4,146,2,0,88,44,592,337,296,44,false
1.2.4,78,6,0,18,9,1600,427,266.66666,3,false
1.2.4,110,2,0,0,0,592,337,296,0,false
1.2.4,4,2,0,0,0,592,337,296,0,false
1.2.4,2,2,0,0,0,592,337,296,0,false
1.2.4,54,2,0,54,27,592,337,296,27,false
1.2.4,61,7,1,26,11,945,337,135,3.714286,true
1.2.4,16,4,0,14,7,1077,427,269.25,3.5,false
1.2.4,640,6,0,16,8,953,337,158.83333,2.666667,false
1.2.4,24,5,0,3,2,632,337,126.4,0.6,false
1.2.4,1,1,0,0,0,255,255,255,0,false
1.2.4,20,4,0,4,2,626,337,156.5,1,false
1.2.4,35,4,0,0,0,626,337,156.5,0,false
1.2.4,1135,13,1,521,210,1985,381,152.6923,40.076923,true
1.2.4,24,2,0,20,10,592,337,296,10,false
1.2.4,8,2,0,4,2,592,337,296,2,false
1.2.4,2,1,0,2,2,255,255,255,2,false
1.2.4,6,3,0,0,0,611,337,203.66667,0,false
1.2.4,466,8,0,403,181,1420,427,177.5,50.375,false
1.2.4,316,4,0,6,3,772,337,193,1.5,false
1.2.4,522,6,0,516,258,1257,427,209.5,86,false
1.2.4,456,4,0,0,0,772,337,193,0,false
1.2.4,6,2,0,6,3,592,337,296,3,false
1.2.4,196,9,1,85,62,1241,381,137.88889,9.444445,true
1.2.4,280,4,0,22,7,772,337,193,5.5,false
1.2.4,47,5,0,19,13,818,337,163.6,3.8,false
1.2.4,564,14,1,93,56,2182,427,155.85715,6.642857,true
1.2.4,196,7,0,18,5,997,337,142.42857,2.571429,false
1.2.4,114,11,0,18,7,1425,337,129.54546,1.636364,false
1.2.4,84,5,0,58,26,1005,381,201,11.6,false
1.2.4,53,9,1,21,9,1228,381,136.44444,2.333333,true
1.2.4,391,10,0,55,31,1916,427,191.6,5.5,false
1.2.4,261,11,0,129,64,1807,427,164.27272,11.727273,false
1.2.4,8,2,0,0,0,592,337,296,0,false
1.2.4,78,2,0,78,39,592,337,296,39,false
1.2.4,6,2,0,2,1,592,337,296,1,false
1.2.4,16,2,0,16,8,592,337,296,8,false
1.2.4,43,5,0,38,19,718,337,143.6,7.6,false
1.2.4,10,2,0,0,0,592,337,296,0,false
1.2.4,10,2,0,0,0,592,337,296,0,false
1.2.4,4,2,0,0,0,592,337,296,0,false
1.2.4,941,17,3,376,98,2251,427,132.41176,22.117647,true
1.2.4,127,3,0,122,61,529,337,176.33333,40.666668,false
1.2.4,4,2,0,0,0,365,337,182.5,0,false
1.2.4,35,7,0,16,7,1091,427,155.85715,2.285714,false
1.2.4,6,2,0,6,3,365,337,182.5,3,false
1.2.4,172,2,0,0,0,365,337,182.5,0,false
1.2.4,691,12,1,601,288,1650,427,137.5,50.083332,true
1.2.4,73,10,0,0,0,1570,427,157,0,false
1.2.4,10,6,1,6,2,761,337,126.833336,1,true
1.2.4,46,7,0,21,7,1252,427,178.85715,3,false
1.2.4,2,2,0,0,0,348,337,174,0,false
1.2.4,4,2,0,0,0,348,337,174,0,false
1.2.4,420,12,0,342,150,1830,427,152.5,28.5,false
1.2.4,30,6,0,0,0,1230,427,205,0,false
1.2.4,266,6,0,260,130,715,337,119.166664,43.333332,false
1.2.4,142,6,0,138,69,1021,427,170.16667,23,false
1.2.4,190,2,0,190,95,356,337,178,95,false
1.2.4,10,4,0,0,0,739,381,184.75,0,false
1.2.4,8,4,0,6,2,536,337,134,1.5,false
1.2.4,16,4,0,0,0,844,427,211,0,false
1.2.4,639,9,0,421,271,481,337,53.444443,46.77778,false
1.2.4,447,13,0,434,214,1976,427,152,33.384617,false
1.2.4,252,5,1,241,118,410,337,82,48.2,true
1.2.4,97,7,0,51,23,737,337,105.28571,7.285714,false
1.2.4,142,10,0,19,6,1478,427,147.8,1.9,false
1.2.4,178,4,0,176,88,544,337,136,44,false
1.2.4,225,12,0,144,35,1807,427,150.58333,12,false
1.2.4,19,5,0,11,10,471,337,94.2,2.2,false
1.2.4,114,9,0,101,49,1067,381,118.55556,11.222222,false
1.2.4,70,10,0,55,27,564,337,56.4,5.5,false
1.2.4,101,6,0,56,26,809,381,134.83333,9.333333,false
1.2.4,54,9,0,0,0,1054,381,117.111115,0,false
1.2.4,50,10,0,0,0,1335,381,133.5,0,false
1.2.4,142,11,2,75,32,1689,427,153.54546,6.818182,true
1.2.4,527,5,0,450,225,893,427,178.6,90,false
1.2.4,48,7,2,8,3,578,381,82.57143,1.142857,true
1.2.4,18,4,0,2,1,570,381,142.5,0.5,false
1.2.4,56,6,0,12,5,1252,427,208.66667,2,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,23,9,0,6,2,1144,381,127.111115,0.666667,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,4,4,0,0,0,394,201,98.5,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,4,4,0,0,0,668,427,167,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,33,5,0,21,12,716,381,143.2,4.2,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,100,6,0,92,46,1252,427,208.66667,15.333333,false
1.2.4,10,6,0,0,0,586,201,97.666664,0,false
1.2.4,3,3,0,0,0,344,164,114.666664,0,false
1.2.4,6,4,0,0,0,494,201,123.5,0,false
1.2.4,125,6,0,30,14,530,201,88.333336,5,false
1.2.4,4,4,0,0,0,573,381,143.25,0,false
1.2.4,4,4,0,0,0,703,381,175.75,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,8,4,0,0,0,668,427,167,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,2,2,0,0,0,180,97,90,0,false
1.2.4,12,4,0,10,5,574,381,143.5,2.5,false
1.2.4,140,2,0,140,70,180,97,90,70,false
1.2.4,32,4,0,2,1,570,381,142.5,0.5,false
1.2.4,40,3,0,40,36,344,164,114.666664,13.333333,false
1.2.4,31,5,0,0,0,661,381,132.2,0,false
1.2.4,427,10,0,101,43,333,97,33.3,10.1,false
1.2.4,80,4,0,8,4,427,201,106.75,2,false
1.2.4,281,7,0,236,110,894,427,127.71429,33.714287,false
1.2.4,84,5,0,0,0,447,201,89.4,0,false
1.2.4,51,3,0,2,1,126,97,42,0.666667,false
1.2.4,12,2,0,0,0,208,201,104,0,false
1.2.4,12,1,0,12,12,20,20,20,12,false
1.2.4,16,1,0,12,12,20,20,20,12,false
1.2.4,15,1,0,0,0,20,20,20,0,false
1.2.4,12,1,0,12,12,20,20,20,12,false
1.2.4,12,1,0,12,12,20,20,20,12,false
1.2.4,3,1,0,2,2,20,20,20,2,false
1.2.4,3,1,0,2,2,20,20,20,2,false
1.2.4,10,2,0,0,0,221,201,110.5,0,false
1.2.4,3,1,0,2,2,20,20,20,2,false
1.2.4,5,1,0,5,5,20,20,20,5,false
1.2.4,701,8,0,14,3,888,201,111,1.75,false
1.2.4,29,2,0,28,28,33,20,16.5,14,false
1.2.4,55,3,0,2,1,327,201,109,0.666667,false
1.2.4,49,3,0,0,0,327,201,109,0,false
1.2.4,23,3,0,8,4,327,201,109,2.666667,false
1.2.4,8,4,0,0,0,430,201,107.5,0,false
1.2.4,684,9,0,666,222,805,381,89.44444,74,false
1.2.4,296,4,0,288,96,199,91,49.75,72,false
1.2.4,79,9,0,18,6,616,153,68.44444,2,false
1.2.4,34,7,0,21,5,451,146,64.42857,3,false
1.2.4,20,4,0,1,1,150,42,37.5,0.25,false
1.2.4,38,5,0,19,5,296,146,59.2,3.8,false
1.2.4,288,8,0,7,7,431,146,53.875,0.875,false
1.2.4,39,6,0,3,1,132,37,22,0.5,false
1.2.4,663,8,0,627,209,749,381,93.625,78.375,false
1.2.4,82,3,0,73,37,353,201,117.666664,24.333334,false
1.2.4,109,3,0,96,48,353,201,117.666664,32,false
1.2.4,82,3,0,74,37,353,201,117.666664,24.666666,false
1.2.4,96,2,0,96,48,240,201,120,48,false
1.2.4,193,3,0,183,96,353,201,117.666664,61,false
1.2.4,108,2,0,108,54,240,201,120,54,false
1.2.4,110,2,0,110,55,240,201,120,55,false
1.2.4,146,2,0,146,73,240,201,120,73,false
1.2.4,233,3,0,223,115,353,201,117.666664,74.333336,false
1.2.4,146,2,0,146,73,240,201,120,73,false
1.2.4,323,3,0,313,160,353,201,117.666664,104.333336,false
1.2.4,134,2,0,134,67,240,201,120,67,false
1.2.4,475,3,0,446,221,353,201,117.666664,148.66667,false
1.2.4,238,3,0,222,112,353,201,117.666664,74,false
1.2.4,60,2,0,60,30,240,201,120,30,false
1.2.4,58,2,0,58,29,240,201,120,29,false
1.2.4,81,3,0,80,40,353,201,117.666664,26.666666,false
1.2.4,101,3,0,100,50,353,201,117.666664,33.333332,false
1.2.4,64,2,0,64,32,240,201,120,32,false
1.2.4,61,3,0,58,30,353,201,117.666664,19.333334,false
1.2.4,64,2,0,64,32,240,201,120,32,false
1.2.4,61,3,0,58,30,353,201,117.666664,19.333334,false
1.2.4,710,3,0,664,334,353,201,117.666664,221.33333,false
1.2.4,74,2,0,74,37,240,201,120,37,false
1.2.4,90,2,0,90,45,240,201,120,45,false
1.2.4,126,2,0,126,63,240,201,120,63,false
1.2.4,64,2,0,64,32,240,201,120,32,false
1.2.4,56,2,0,56,28,240,201,120,28,false
1.2.4,86,2,0,86,43,240,201,120,43,false
1.2.4,46,2,0,46,23,240,201,120,23,false
1.2.4,138,3,0,136,68,353,201,117.666664,45.333332,false
1.2.4,685,3,0,684,342,353,201,117.666664,228,false
1.2.4,295,3,0,294,147,353,201,117.666664,98,false
1.2.4,46,2,0,46,23,240,201,120,23,false
1.2.4,156,3,0,154,77,353,201,117.666664,51.333332,false
1.2.4,194,2,0,194,97,240,201,120,97,false
1.2.4,110,3,0,104,52,353,201,117.666664,34.666668,false
1.2.4,110,3,0,104,52,353,201,117.666664,34.666668,false
1.2.4,20,6,0,0,0,1055,427,175.83333,0,false
1.2.4,12,2,0,0,0,314,201,157,0,false
1.2.4,36,4,0,0,0,506,201,126.5,0,false
1.2.4,14,4,0,0,0,736,381,184,0,false
1.2.4,156,10,0,68,34,1630,427,163,6.8,false
1.2.4,132,6,0,126,63,1015,427,169.16667,21,false
1.2.4,2,2,0,0,0,314,201,157,0,false
1.2.4,14,2,0,0,0,314,201,157,0,false
1.2.4,101,9,0,34,12,1611,427,179,3.777778,false
1.2.4,2,2,0,0,0,314,201,157,0,false
1.2.4,152,9,0,32,16,1497,427,166.33333,3.555556,false
1.2.4,12,2,0,0,0,314,201,157,0,false
1.2.4,122,4,0,118,57,530,201,132.5,29.5,false
1.2.4,30,7,0,2,1,1103,427,157.57143,0.285714,false
1.2.4,30,4,0,28,11,530,201,132.5,7,false
1.2.4,2,2,0,0,0,314,201,157,0,false
1.2.4,134,2,0,0,0,314,201,157,0,false
1.2.4,27,8,0,8,4,1502,427,187.75,1,false
1.2.4,40,7,0,4,2,1338,427,191.14285,0.571429,false
1.2.4,11,1,0,1,1,113,113,113,1,false
1.2.4,12,3,0,8,4,330,201,110,2.666667,false
1.2.4,33,3,0,1,1,330,201,110,0.333333,false
1.2.4,166,4,0,0,0,506,201,126.5,0,false
1.2.4,59,5,0,0,0,759,381,151.8,0,false
1.2.4,28,6,0,0,0,803,381,133.83333,0,false
1.2.4,112,6,0,92,28,704,201,117.333336,15.333333,false
1.2.4,2,2,0,0,0,314,201,157,0,false
1.2.4,70,4,0,0,0,506,201,126.5,0,false
1.2.4,2,2,0,0,0,314,201,157,0,false
1.2.4,44,8,0,5,5,1008,381,126,0.625,false
1.2.4,539,14,0,117,58,1066,381,76.14286,8.357142,false
1.2.4,142,11,0,19,15,493,201,44.81818,1.727273,false
1.2.4,89,3,0,87,42,366,201,122,29,false
1.2.4,6,2,0,0,0,220,201,110,0,false
1.2.4,22,4,0,0,0,256,201,64,0,false
1.2.4,202,6,0,7,2,879,427,146.5,1.166667,false
1.2.4,120,10,0,14,4,1368,427,136.8,1.4,false
1.2.4,117,7,0,3,1,889,427,127,0.428571,false
1.2.4,106,4,0,98,49,752,427,188,24.5,false
1.2.4,146,2,0,146,73,217,201,108.5,73,false
1.2.4,146,2,0,146,73,217,201,108.5,73,false
1.2.4,64,2,0,64,32,217,201,108.5,32,false
1.2.4,80,2,0,80,40,217,201,108.5,40,false
1.2.4,113,9,0,110,53,1064,381,118.22222,12.222222,false
1.2.4,444,6,0,434,200,607,201,101.166664,72.333336,false
1.2.4,116,2,2,89,49,15,11,7.5,44.5,true
1.2.4,58,3,3,57,43,15,10,5,19,true
