Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java,32,4,2,1,1,10,4,2.5,0.25,true
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java,1,1,0,0,0,1,1,1.0,0.0,false
1.0.4,core/src/test/java/org/apache/syncope/core/persistence/dao/TaskExecTest.java,50,2,1,50,25,6,4,3.0,25.0,true
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java,18,2,1,18,9,6,4,3.0,9.0,true
1.0.4,core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,334,17,2,117,31,400,138,23.529411,6.882353,true
1.0.4,core/src/test/java/org/apache/syncope/core/persistence/relationships/ResourceTest.java,128,3,0,63,63,135,70,45.0,21.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/util/JexlUtil.java,44,1,0,22,22,26,26,26.0,22.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java,243,4,0,228,135,272,138,68.0,57.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java,59,10,1,22,7,338,138,33.8,2.2,true
1.0.4,core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java,1,1,0,0,0,26,26,26.0,0.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java,421,7,0,151,114,315,138,45.0,21.571428,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java,413,7,0,52,29,143,70,20.428572,7.428571,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java,5,1,0,0,0,26,26,26.0,0.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java,5,1,0,0,0,26,26,26.0,0.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java,16,3,0,3,3,109,70,36.333332,1.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java,9,2,0,3,3,96,70,48.0,1.5,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java,10,2,0,1,1,96,70,48.0,0.5,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java,4,1,0,2,2,26,26,26.0,2.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java,6,2,0,2,2,39,26,19.5,1.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java,4,1,0,2,2,26,26,26.0,2.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java,4,1,0,1,1,26,26,26.0,1.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java,126,5,0,31,18,274,138,54.8,6.2,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java,15,2,0,0,0,30,26,15.0,0.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java,14,3,0,6,3,36,26,12.0,2.0,false
1.0.4,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,45,5,0,17,10,227,138,45.4,3.4,false
1.0.4,client/src/main/java/org/apache/syncope/client/to/ResourceTO.java,70,5,0,18,10,274,138,54.8,3.6,false
1.0.4,core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java,43,2,0,4,2,25,20,12.5,2.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,29,5,2,5,5,75,50,15.0,1.0,true
1.0.4,console/src/main/java/org/apache/syncope/console/pages/ConfigurationModalPage.java,1,1,0,0,0,5,5,5.0,0.0,false
1.0.4,core/src/test/java/org/apache/syncope/core/rest/TaskTestITCase.java,176,12,2,161,73,243,50,20.25,13.416667,true
1.0.4,core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java,4,2,1,2,1,34,17,17.0,1.0,true
1.0.4,core/src/test/java/org/apache/syncope/core/AbstractTest.java,24,2,1,12,6,34,17,17.0,6.0,true
1.0.4,core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter.java,22,2,1,22,11,34,17,17.0,11.0,true
1.0.4,core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter.java,17,2,1,1,1,34,17,17.0,0.5,true
1.0.4,core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter.java,74,4,2,30,13,42,17,10.5,7.5,true
1.0.4,core/src/main/java/org/apache/syncope/core/workflow/AbstractUserWorkflowAdapter.java,18,2,1,14,8,34,17,17.0,7.0,true
1.0.4,core/src/main/java/org/apache/syncope/core/init/WorkflowLoader.java,48,2,1,48,24,34,17,17.0,24.0,true
1.0.4,core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java,155,5,1,136,63,132,49,26.4,27.2,true
1.0.4,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,35,6,1,4,4,146,70,24.333334,0.6666667,true
1.0.4,core/src/main/java/org/apache/syncope/core/init/ContentLoader.java,29,4,1,0,0,83,38,20.75,0.0,true
1.0.4,core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java,10,2,1,3,2,34,17,17.0,1.5,true
1.0.4,core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java,6,1,0,0,0,20,20,20.0,0.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java,4,1,0,2,2,20,20,20.0,2.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java,4,1,0,2,2,20,20,20.0,2.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java,84,6,0,29,25,159,50,26.5,4.8333335,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,2,1,0,1,1,20,20,20.0,1.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,21,3,0,2,1,81,50,27.0,0.6666667,false
1.0.4,core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java,2,1,0,0,0,20,20,20.0,0.0,false
1.0.4,core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java,27,3,0,12,6,104,50,34.666668,4.0,false
1.0.4,core/src/test/java/org/apache/syncope/core/persistence/dao/UserTest.java,68,6,0,40,18,56,27,9.333333,6.6666665,false
1.0.4,core/src/test/java/org/apache/syncope/core/persistence/dao/RoleTest.java,9,3,0,0,0,39,27,13.0,0.0,false
