Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.0.7,console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java,4,1,0,1,1,1,1,1.0,1.0,false
1.0.7,console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java,5,2,1,1,1,3,2,1.5,0.5,true
1.0.7,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,3,1,0,0,0,3,3,3.0,0.0,false
1.0.7,core/src/main/java/org/apache/syncope/core/util/ImportExport.java,53,3,2,14,14,20,10,6.6666665,4.6666665,true
1.0.7,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,7,2,0,2,2,5,3,2.5,1.0,false
1.0.7,core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,83,4,0,40,38,79,57,19.75,10.0,false
1.0.7,core/src/test/java/org/apache/syncope/core/rest/UserRequestTestITCase.java,7,1,0,2,2,6,6,6.0,2.0,false
1.0.7,core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java,16,2,0,7,7,63,57,31.5,3.5,false
1.0.7,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientErrorHandler.java,7,1,0,6,6,6,6,6.0,6.0,false
1.0.7,common/src/main/java/org/apache/syncope/common/services/UserService.java,12,2,0,5,5,63,57,31.5,2.5,false
1.0.7,client/src/main/java/org/apache/syncope/client/services/proxy/UserServiceProxy.java,18,3,0,7,7,84,57,28.0,2.3333333,false
1.0.7,core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java,2,1,0,0,0,1,1,1.0,0.0,false
1.0.7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,1,1,1,1,1,1,1,1.0,1.0,true
1.0.7,build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java,9,1,1,0,0,4,4,4.0,0.0,true
1.0.7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SingleColumnPalette.java,11,1,1,5,5,3,3,3.0,5.0,true
1.0.7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,87,1,1,0,0,3,3,3.0,0.0,true
1.0.7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,6,2,0,0,0,8,7,4.0,0.0,false
1.0.7,core/src/main/java/org/apache/syncope/core/util/JexlUtil.java,2,1,1,0,0,10,10,10.0,0.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/util/DataFormat.java,176,2,2,136,132,18,10,9.0,68.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/report/UserReportlet.java,6,1,1,1,1,10,10,10.0,1.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java,2,1,1,1,1,10,10,10.0,1.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java,11,1,1,0,0,10,10,10.0,0.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java,38,1,1,0,0,10,10,10.0,0.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,25,1,1,0,0,10,10,10.0,0.0,true
1.0.7,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java,37,1,1,1,1,10,10,10.0,1.0,true
1.0.7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,12,1,1,0,0,10,10,10.0,0.0,true
1.0.7,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,74,4,1,10,9,114,57,28.5,2.5,true
1.0.7,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,72,4,1,9,8,114,57,28.5,2.25,true
1.0.7,console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java,69,3,1,6,5,93,57,31.0,2.0,true
