@relation SYNCOPE16-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.2.2}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute bugginess {true,false}

@data
1.2.2,2,1,0,1,1,614,614,614,1,false
1.2.2,8,1,0,0,0,614,614,614,0,false
1.2.2,3,1,0,0,0,614,614,614,0,false
1.2.2,56,2,0,0,0,928,614,464,0,false
1.2.2,18,2,0,0,0,928,614,464,0,false
1.2.2,24,3,0,7,7,961,614,320.33334,2.333333,false
1.2.2,163,4,0,9,9,1002,614,250.5,2.25,false
1.2.2,108,6,1,40,13,1009,614,168.16667,6.666666,true
1.2.2,104,3,0,14,12,969,614,323,4.666666,false
1.2.2,15,2,0,4,4,627,614,313.5,2,false
1.2.2,31,3,0,0,0,969,614,323,0,false
1.2.2,65,3,0,0,0,939,614,313,0,false
1.2.2,15,2,0,0,0,928,614,464,0,false
1.2.2,4,2,0,0,0,928,614,464,0,false
1.2.2,6,3,0,0,0,986,614,328.66666,0,false
1.2.2,2,1,0,0,0,614,614,614,0,false
1.2.2,1135,4,0,891,887,1027,614,256.75,222.75,false
1.2.2,8,1,0,0,0,614,614,614,0,false
1.2.2,16,2,0,1,1,928,614,464,0.5,false
1.2.2,35,2,0,3,3,928,614,464,1.5,false
1.2.2,2,1,0,0,0,614,614,614,0,false
1.2.2,239,4,0,5,4,1002,614,250.5,1.25,false
1.2.2,2,1,0,0,0,614,614,614,0,false
1.2.2,30,4,0,9,4,1014,614,253.5,2.25,false
1.2.2,19,1,0,19,19,614,614,614,19,false
1.2.2,4,1,0,3,3,614,614,614,3,false
1.2.2,23,3,0,18,14,941,614,313.66666,6,false
1.2.2,1,1,0,0,0,614,614,614,0,false
1.2.2,211,1,0,211,211,614,614,614,211,false
1.2.2,1,1,0,0,0,614,614,614,0,false
1.2.2,13,1,0,0,0,614,614,614,0,false
1.2.2,5,1,0,0,0,614,614,614,0,false
1.2.2,3,1,0,0,0,614,614,614,0,false
1.2.2,9,2,0,2,2,928,614,464,1,false
1.2.2,77,2,0,72,71,928,614,464,36,false
1.2.2,84,2,0,80,78,928,614,464,40,false
1.2.2,120,2,0,105,105,928,614,464,52.5,false
1.2.2,84,2,0,77,76,928,614,464,38.5,false
1.2.2,83,2,0,73,72,928,614,464,36.5,false
1.2.2,184,2,0,176,175,928,614,464,88,false
1.2.2,31,2,0,0,0,928,614,464,0,false
1.2.2,4,2,0,0,0,1899,1285,949.5,0,false
1.2.2,15,2,0,1,1,1899,1285,949.5,0.5,false
1.2.2,129,1,0,129,129,614,614,614,129,false
1.2.2,66,1,0,66,66,614,614,614,66,false
1.2.2,17,1,0,0,0,614,614,614,0,false
1.2.2,35,2,0,1,1,928,614,464,0.5,false
1.2.2,61,1,0,61,61,614,614,614,61,false
1.2.2,23,2,0,0,0,928,614,464,0,false
1.2.2,10,2,0,0,0,928,614,464,0,false
1.2.2,27,2,0,3,3,928,614,464,1.5,false
1.2.2,5,1,0,0,0,614,614,614,0,false
1.2.2,31,2,0,2,2,928,614,464,1,false
1.2.2,3,1,0,0,0,614,614,614,0,false
1.2.2,25,2,0,17,17,928,614,464,8.5,false
1.2.2,310,3,0,233,227,969,614,323,77.666664,false
1.2.2,139,6,1,74,36,1025,614,170.83333,12.333333,true
1.2.2,25,1,0,0,0,614,614,614,0,false
1.2.2,39,3,0,0,0,963,614,321,0,false
1.2.2,60,2,0,1,1,928,614,464,0.5,false
1.2.2,58,3,0,3,2,951,614,317,1,false
1.2.2,185,3,0,168,168,941,614,313.66666,56,false
1.2.2,170,2,0,162,162,928,614,464,81,false
1.2.2,24,4,0,8,6,964,614,241,2,false
1.2.2,112,5,0,23,12,966,614,193.2,4.6,false
1.2.2,41,4,0,4,3,943,614,235.75,1,false
1.2.2,105,5,0,19,14,997,614,199.4,3.8,false
1.2.2,387,3,0,4,3,951,614,317,1.333333,false
1.2.2,27,3,0,0,0,951,614,317,0,false
1.2.2,24,2,0,0,0,928,614,464,0,false
1.2.2,62,4,0,9,8,1009,614,252.25,2.25,false
1.2.2,116,2,0,48,48,928,614,464,24,false
1.2.2,42,2,0,7,7,928,614,464,3.5,false
1.2.2,88,4,0,18,18,994,614,248.5,4.5,false
