Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/SyncopeAMConsoleContext.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/authprofiles/AuthProfileDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/authprofiles/AuthProfileItemDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/authprofiles/AuthProfileWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/CASSPDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientAppDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientAppModalPanelBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientAppPropertiesDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientAppPropertyWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientApps.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/OIDCRPDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/SAML2SPDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/commons/AMConstants.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/commons/AMPolicyTabProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/commons/AMRealmPolicyProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/init/AMClassPathScanImplementationContributor.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/pages/SRA.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/pages/WA.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/AuthModuleDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/OIDC.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SAML2.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SAML2IdPEntityDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SAML2SPEntityDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARouteDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARouteFilterPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARoutePredicatePanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/SRARouteWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/WAConfigDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/panels/WAConfigModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AccessPolicyDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AccessPolicyRequiredAttrsDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AccessPolicyRequiredAttrsWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AttrReleasePolicyDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AttrReleasePolicyModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AuthPolicyDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/policies/AuthPolicyModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/AuthModuleRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/AuthProfileRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/ClientAppRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/OIDCJWKSRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/SAML2IdPEntityRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/SAML2SPEntityRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/SRARouteRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/rest/WAConfigRestClient.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/wizards/AuthModuleWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/wizards/SAML2EntityWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/wizards/SAML2IdPEntityWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/wizards/SAML2SPEntityWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/am/console/src/main/java/org/apache/syncope/client/console/wizards/mapping/AuthModuleMappingPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/SyncopeIdMConsoleContext.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMAnyDirectoryPanelAdditionalActionLinksProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMAnyDirectoryPanelAdditionalActionsProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMAnyWizardBuilderAdditionalSteps.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMConstants.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMExternalResourceProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMImplementationInfoProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMPolicyTabProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMStatusProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMVirSchemaDetailsPanelProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/commons/status/AbstractStatusBeanProvider.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/init/IdMClassPathScanImplementationContributor.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/layout/IdMUserFormLayoutInfo.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/layout/LinkedAccountForm.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/layout/LinkedAccountFormLayoutInfo.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/pages/Remediations.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/CSVConfPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjectDetails.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjectListViewPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjects.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/LinkedAccountModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/LinkedAccountsStatusModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/MergeLinkedAccountsResourcesPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/MergeLinkedAccountsReviewPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/MergeLinkedAccountsSearchPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ProvisionAuxClassesPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/RemediationDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.1.4,SYNCOPE/client/idm/console/src/main/java/org/apache/syncope/client/console/panels/VirSchemaDetails.java,0,0,0,0,0,0,0,0,0,No
