@relation SYNCOPE8-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.0.8}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute Bugginess {true,false}

@data
1.0.8,720,5,2,706,695,1216,1166,243.2,141.2,true
1.0.8,156,3,0,144,142,1211,1166,403.66666,48,false
1.0.8,147,3,0,145,73,1220,1166,406.66666,48.333332,false
1.0.8,62,2,0,61,61,1206,1166,603,30.5,false
1.0.8,376,3,0,332,304,1211,1166,403.66666,110.666664,false
1.0.8,107,2,0,100,100,1206,1166,603,50,false
1.0.8,235,2,0,229,221,1206,1166,603,114.5,false
1.0.8,443,2,0,401,397,1206,1166,603,200.5,false
1.0.8,588,2,0,553,553,1206,1166,603,276.5,false
1.0.8,113,3,0,106,53,1211,1166,403.66666,35.333332,false
1.0.8,82,2,0,82,41,1206,1166,603,41,false
1.0.8,273,2,0,247,227,1206,1166,603,123.5,false
1.0.8,13,2,1,3,3,41,40,20.5,1.5,true
1.0.8,619,2,0,612,610,1206,1166,603,306,false
1.0.8,723,2,0,551,510,1206,1166,603,275.5,false
1.0.8,74,2,0,74,73,1206,1166,603,37,false
1.0.8,236,2,0,215,195,1206,1166,603,107.5,false
1.0.8,151,2,0,133,107,1206,1166,603,66.5,false
1.0.8,114,2,0,110,105,1206,1166,603,55,false
1.0.8,101,2,0,100,100,1206,1166,603,50,false
1.0.8,206,2,0,206,103,1206,1166,603,103,false
1.0.8,261,2,0,255,248,1206,1166,603,127.5,false
1.0.8,7,2,0,0,0,7,5,3.5,0,false
1.0.8,122,2,0,122,61,1171,1166,585.5,61,false
1.0.8,110,2,0,104,103,1168,1166,584,52,false
1.0.8,370,5,2,285,279,1182,1166,236.4,57,true
1.0.8,935,3,0,933,932,1183,1166,394.33334,311,false
1.0.8,168,3,0,166,166,1184,1166,394.66666,55.333332,false
1.0.8,265,3,0,253,253,1184,1166,394.66666,84.333336,false
1.0.8,101,2,0,86,86,1181,1166,590.5,43,false
1.0.8,178,2,0,177,176,1181,1166,590.5,88.5,false
1.0.8,94,2,0,94,47,1181,1166,590.5,47,false
1.0.8,193,2,0,190,184,1181,1166,590.5,95,false
1.0.8,385,2,0,382,382,1181,1166,590.5,191,false
1.0.8,225,3,0,81,80,1195,1166,398.33334,27,false
1.0.8,277,3,0,219,108,1195,1166,398.33334,73,false
1.0.8,67,2,0,66,66,1181,1166,590.5,33,false
1.0.8,75,2,0,74,74,1181,1166,590.5,37,false
1.0.8,393,2,0,378,374,1181,1166,590.5,189,false
1.0.8,92,2,0,92,77,1181,1166,590.5,46,false
1.0.8,610,3,0,604,304,1195,1166,398.33334,201.33333,false
1.0.8,232,2,0,226,226,1169,1166,584.5,113,false
1.0.8,55,3,0,53,49,1171,1166,390.33334,17.666666,false
1.0.8,55,2,0,53,53,1169,1166,584.5,26.5,false
1.0.8,48,3,0,42,40,1171,1166,390.33334,14,false
1.0.8,725,2,0,658,647,1171,1166,585.5,329,false
1.0.8,213,2,0,212,212,1171,1166,585.5,106,false
1.0.8,414,2,0,411,410,1180,1166,590,205.5,false
1.0.8,543,2,0,540,540,1180,1166,590,270,false
1.0.8,394,2,0,394,197,1180,1166,590,197,false
1.0.8,752,2,0,752,376,1180,1166,590,376,false
1.0.8,118,2,0,116,115,1180,1166,590,58,false
1.0.8,442,2,0,441,441,1180,1166,590,220.5,false
1.0.8,237,2,0,233,232,1180,1166,590,116.5,false
1.0.8,36,1,0,36,36,1166,1166,1166,36,false
1.0.8,78,1,0,78,78,1166,1166,1166,78,false
1.0.8,124,1,0,124,124,1166,1166,1166,124,false
1.0.8,60,1,0,60,60,1166,1166,1166,60,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,33,1,0,33,33,1166,1166,1166,33,false
1.0.8,33,1,0,33,33,1166,1166,1166,33,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,34,1,0,34,34,1166,1166,1166,34,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,34,1,0,34,34,1166,1166,1166,34,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,34,1,0,34,34,1166,1166,1166,34,false
1.0.8,34,1,0,34,34,1166,1166,1166,34,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,34,1,0,34,34,1166,1166,1166,34,false
1.0.8,34,1,0,34,34,1166,1166,1166,34,false
1.0.8,32,1,0,32,32,1166,1166,1166,32,false
1.0.8,33,1,0,33,33,1166,1166,1166,33,false
1.0.8,70,1,0,70,70,1166,1166,1166,70,false
1.0.8,153,1,0,153,153,1166,1166,1166,153,false
1.0.8,83,1,0,83,83,1166,1166,1166,83,false
1.0.8,116,1,0,116,116,1166,1166,1166,116,false
1.0.8,2128,1,0,2128,2128,1166,1166,1166,2128,false
1.0.8,219,1,0,219,219,1166,1166,1166,219,false
1.0.8,259,1,0,259,259,1166,1166,1166,259,false
1.0.8,285,1,0,285,285,1166,1166,1166,285,false
1.0.8,380,1,0,380,380,1166,1166,1166,380,false
1.0.8,477,1,0,477,477,1166,1166,1166,477,false
1.0.8,254,1,0,254,254,1166,1166,1166,254,false
1.0.8,182,1,0,182,182,1166,1166,1166,182,false
1.0.8,169,1,0,169,169,1166,1166,1166,169,false
1.0.8,112,1,0,112,112,1166,1166,1166,112,false
1.0.8,146,1,0,146,146,1166,1166,1166,146,false
1.0.8,130,1,0,130,130,1166,1166,1166,130,false
1.0.8,390,1,0,390,390,1166,1166,1166,390,false
1.0.8,73,1,0,73,73,1166,1166,1166,73,false
1.0.8,178,1,0,178,178,1166,1166,1166,178,false
1.0.8,149,1,0,149,149,1166,1166,1166,149,false
1.0.8,146,1,0,146,146,1166,1166,1166,146,false
1.0.8,263,1,0,263,263,1166,1166,1166,263,false
1.0.8,120,1,0,120,120,1166,1166,1166,120,false
1.0.8,81,1,0,81,81,1166,1166,1166,81,false
1.0.8,59,1,0,59,59,1166,1166,1166,59,false
1.0.8,99,1,0,99,99,1166,1166,1166,99,false
1.0.8,83,1,0,83,83,1166,1166,1166,83,false
1.0.8,162,1,0,162,162,1166,1166,1166,162,false
1.0.8,38,1,0,38,38,1166,1166,1166,38,false
1.0.8,74,1,0,74,74,1166,1166,1166,74,false
1.0.8,143,1,0,143,143,1166,1166,1166,143,false
1.0.8,196,1,0,196,196,1166,1166,1166,196,false
1.0.8,118,1,0,118,118,1166,1166,1166,118,false
1.0.8,96,1,0,96,96,1166,1166,1166,96,false
1.0.8,145,1,0,145,145,1166,1166,1166,145,false
1.0.8,140,1,0,140,140,1166,1166,1166,140,false
1.0.8,251,1,0,251,251,1166,1166,1166,251,false
1.0.8,81,1,0,81,81,1166,1166,1166,81,false
1.0.8,151,1,0,151,151,1166,1166,1166,151,false
1.0.8,140,1,0,140,140,1166,1166,1166,140,false
1.0.8,81,1,0,81,81,1166,1166,1166,81,false
