Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/Realms.java,562,16,0,163,80,1225,427,76.5625,10.1875,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/RealmModalPage.java,142,1,0,142,142,42,42,42.0,142.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/ProvisioningModalPage.java,74,13,0,13,9,1517,427,116.69231,1.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/GroupDisplayAttributesModalPage.java,127,3,0,123,61,182,92,60.666668,41.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/EditRealmModalPage.java,41,1,0,41,41,42,42,42.0,41.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/DisplayAttributesModalPage.java,489,4,0,477,236,231,92,57.75,119.25,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/AnyDisplayAttributesModalPage.java,130,3,0,125,61,182,92,60.666668,41.666668,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/commons/Constants.java,24,2,0,24,12,134,92,67.0,12.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/commons/AnyDataProvider.java,16,2,0,6,3,134,92,67.0,3.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/list/ConnConfPropertyListView.java,96,5,0,50,49,247,146,49.4,10.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/list/AltListView.java,4,2,0,0,0,10,5,5.0,0.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wizards/ProvisionWizard.java,246,2,0,246,123,86,43,43.0,123.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wizards/AjaxWizardButtonBar.java,280,6,0,262,111,285,91,47.5,43.666668,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wizards/AjaxWizardButton.java,132,2,0,132,66,86,43,43.0,66.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wizards/AjaxWizard.java,438,6,0,386,125,285,91,47.5,64.333336,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java,19,3,0,16,8,128,43,42.666668,5.3333335,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLinksPanel.java,711,6,0,635,172,166,91,27.666666,105.833336,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLink.java,35,5,0,26,13,543,381,108.6,5.2,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AbstractFieldPanel.java,85,4,0,79,54,274,146,68.5,19.75,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyNodePanel.java,147,10,0,72,22,369,146,36.9,7.2,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyNode.java,6,2,0,2,1,86,43,43.0,1.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/topology/Topology.java,791,15,0,165,101,781,381,52.066666,11.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceModal.java,310,14,0,86,68,681,153,48.642857,6.142857,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceMappingPanel.java,313,11,0,19,6,899,427,81.72727,1.7272727,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/ModalContent.java,12,2,0,8,4,86,43,43.0,4.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/ListViewPanel.java,865,7,0,682,322,431,146,61.57143,97.42857,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/ConnectorModal.java,706,10,0,144,60,622,153,62.2,14.4,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/BeanReflectionPanel.java,678,2,0,678,339,86,43,43.0,339.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/BeanReflectionModal.java,72,2,0,72,36,86,43,43.0,36.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/ActionDataTablePanel.java,24,5,0,5,1,289,92,57.8,1.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractResourceModal.java,208,5,0,202,78,655,381,131.0,40.4,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/pages/BulkActionModalPage.java,34,5,0,5,3,726,337,145.2,1.0,false
1.2.4,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLinksPanel.java,170,2,0,117,117,44,43,22.0,58.5,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/ActivitiUserWorkflowAdapter.java,226,9,2,20,10,1451,381,161.22223,2.2222223,true
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/DomainServiceImpl.java,132,2,0,132,66,389,337,194.5,66.0,false
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/AddETagFilter.java,108,4,0,98,48,938,427,234.5,24.5,false
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/AddDomainFilter.java,78,2,0,78,39,389,337,194.5,39.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractProvisioningJob.java,15,1,0,5,5,52,52,52.0,5.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java,266,14,2,122,40,1653,381,118.07143,8.714286,true
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/DomainDataBinderImpl.java,140,2,0,140,70,389,337,194.5,70.0,false
1.2.4,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/DomainDataBinder.java,62,2,0,62,31,389,337,194.5,31.0,false
1.2.4,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/UserTest.java,30,7,0,4,2,1138,337,162.57143,0.5714286,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/DomainValidator.java,84,2,0,84,42,389,337,194.5,42.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/DomainCheck.java,82,2,0,82,41,389,337,194.5,41.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/slice/DomainQueryTargetPolicy.java,41,1,0,41,41,52,52,52.0,41.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/slice/DomainFinderTargetPolicy.java,38,1,0,38,38,52,52,52.0,38.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/slice/DomainDistributionPolicy.java,36,1,0,36,36,52,52,52.0,36.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAEntityFactory.java,56,8,0,16,4,1442,381,180.25,2.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADomain.java,158,2,0,158,79,389,337,194.5,79.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AnnotatedEntityListener.java,6,4,0,0,0,912,381,228.0,0.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java,572,10,0,407,169,1200,337,120.0,40.7,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPADomainDAO.java,122,4,0,118,59,672,337,168.0,29.5,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnySearchDAO.java,32,7,0,0,0,1652,427,236.0,0.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractDAO.java,154,6,0,14,12,859,337,143.16667,2.3333333,false
1.2.4,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Domain.java,64,2,0,64,32,389,337,194.5,32.0,false
1.2.4,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/DomainDAO.java,66,2,0,66,33,389,337,194.5,33.0,false
1.2.4,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/DAO.java,4,2,0,2,2,307,255,153.5,1.0,false
1.2.4,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAuthenticationProvider.java,446,7,1,18,10,1080,381,154.28572,2.5714285,true
1.2.4,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAuthenticationDetailsSource.java,64,2,0,64,32,389,337,194.5,32.0,false
1.2.4,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAuthenticationDetails.java,172,2,0,172,86,389,337,194.5,86.0,false
1.2.4,core/misc/src/main/java/org/apache/syncope/core/misc/security/AuthContextUtils.java,131,6,0,111,53,843,337,140.5,18.5,false
1.2.4,core/logic/src/main/java/org/apache/syncope/core/logic/GroupLogic.java,434,13,0,87,47,2064,427,158.76923,6.6923075,false
1.2.4,core/logic/src/main/java/org/apache/syncope/core/logic/DomainLogic.java,290,4,0,287,143,418,337,104.5,71.75,false
1.2.4,core/logic/src/main/java/org/apache/syncope/core/logic/AnyTypeLogic.java,6,4,0,0,0,895,427,223.75,0.0,false
1.2.4,core/logic/src/main/java/org/apache/syncope/core/logic/AnyTypeClassLogic.java,40,4,0,0,0,895,427,223.75,0.0,false
1.2.4,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractLogic.java,6,2,0,0,0,389,337,194.5,0.0,false
1.2.4,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/DomainService.java,208,6,0,192,96,878,381,146.33333,32.0,false
1.2.4,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/RESTHeaders.java,14,4,0,14,5,938,427,234.5,3.5,false
1.2.4,common/lib/src/main/java/org/apache/syncope/common/lib/types/Entitlement.java,68,14,0,36,10,1548,427,110.57143,2.5714285,false
1.2.4,common/lib/src/main/java/org/apache/syncope/common/lib/to/DomainTO.java,124,2,0,124,62,389,337,194.5,62.0,false
1.2.4,common/lib/src/main/java/org/apache/syncope/common/lib/jaxb/package-info.java,46,2,0,46,23,389,337,194.5,23.0,false
1.2.4,common/lib/src/main/java/org/apache/syncope/common/lib/SyncopeConstants.java,4,2,0,4,2,389,337,194.5,2.0,false
1.2.4,client/lib/src/main/java/org/apache/syncope/client/lib/SyncopeClientFactoryBean.java,107,9,1,82,24,1173,381,130.33333,9.111111,true
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/AnyTypeClassITCase.java,44,2,0,40,20,360,337,180.0,20.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/SchemaDataBinderImpl.java,135,5,0,42,14,896,381,179.2,8.4,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyTypeClassDataBinderImpl.java,36,2,0,24,12,360,337,180.0,12.0,false
1.2.4,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/SchemaDataBinder.java,18,2,0,0,0,360,337,180.0,0.0,false
1.2.4,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/AnyTypeClassTest.java,74,5,0,68,36,795,337,159.0,13.6,false
1.2.4,core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/TaskTest.java,77,9,0,60,27,1288,381,143.11111,6.6666665,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAVirSchema.java,305,6,0,191,147,898,381,149.66667,31.833334,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAPlainSchema.java,10,4,0,4,1,754,381,188.5,1.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADerSchema.java,10,4,0,4,1,754,381,188.5,1.0,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAExternalResourceDAO.java,92,7,0,44,22,1452,381,207.42857,6.285714,false
1.2.4,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyTypeClassDAO.java,9,3,0,0,0,615,337,205.0,0.0,false
1.2.4,core/logic/src/main/java/org/apache/syncope/core/logic/SchemaLogic.java,59,5,0,5,5,957,427,191.4,1.0,false
1.2.4,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AnyTypeClassService.java,18,6,0,0,0,849,381,141.5,0.0,false
1.2.4,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractSchemaTO.java,28,5,0,26,11,532,337,106.4,5.2,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/UserITCase.java,1599,22,2,520,153,2844,427,129.27272,23.636364,true
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/SyncTaskITCase.java,357,20,1,40,11,2642,427,132.1,2.0,true
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/SchedTaskITCase.java,8,4,0,0,0,784,337,196.0,0.0,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/ResourceITCase.java,212,11,1,158,79,1638,427,148.90909,14.363636,true
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/PushTaskITCase.java,36,8,0,4,2,1393,427,174.125,0.5,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/PropagationTaskITCase.java,94,7,0,0,0,1340,381,191.42857,0.0,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/LoggerITCase.java,53,8,0,32,16,1486,427,185.75,4.0,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/GroupITCase.java,559,14,2,302,115,2129,427,152.07143,21.571428,true
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/ExceptionMapperITCase.java,4,2,0,0,0,592,337,296.0,0.0,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/ConnectorITCase.java,191,11,0,11,4,1677,427,152.45454,1.0,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/CamelRouteITCase.java,10,6,0,0,0,1563,427,260.5,0.0,false
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/AuthenticationITCase.java,320,12,1,220,90,2003,427,166.91667,18.333334,true
1.2.4,fit/core-reference/src/test/java/org/apache/syncope/fit/core/reference/AnyTypeITCase.java,2,2,0,0,0,592,337,296.0,0.0,false
1.2.4,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/TestSampleJobDelegate.java,128,2,0,128,64,592,337,296.0,64.0,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserUpdateProcessor.java,91,9,1,4,2,1880,427,208.88889,0.44444445,true
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserUpdateInSyncProcessor.java,30,7,0,2,1,1828,427,261.14285,0.2857143,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserStatusPropagationProcessor.java,72,10,2,9,3,1954,427,195.4,0.9,true
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserSetStatusInSyncProcessor.java,6,5,0,0,0,1305,427,261.0,0.0,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserProvisionProcessor.java,236,7,1,200,98,1521,427,217.28572,28.571428,true
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserDeprovisionProcessor.java,37,5,0,5,3,1175,427,235.0,1.0,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserDeleteProcessor.java,36,5,0,9,7,1175,427,235.0,1.8,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserCreateProcessor.java,21,5,0,3,1,1175,427,235.0,0.6,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/UserConfirmPwdResetProcessor.java,58,7,1,0,0,1704,427,243.42857,0.0,true
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/GroupUpdateProcessor.java,91,9,1,13,11,1880,427,208.88889,1.4444444,true
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/GroupProvisionProcessor.java,188,6,0,157,77,1339,427,223.16667,26.166666,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/GroupDeprovisionProcessor.java,40,5,0,5,3,1175,427,235.0,1.0,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/GroupDeleteProcessor.java,67,5,0,19,17,1175,427,235.0,3.8,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/GroupCreateProcessor.java,30,5,0,3,1,1175,427,235.0,0.6,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/AnyObjectUpdateProcessor.java,100,9,1,13,11,1880,427,208.88889,1.4444444,true
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/AnyObjectProvisionProcessor.java,188,6,0,157,77,1339,427,223.16667,26.166666,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/AnyObjectDeprovisionProcessor.java,38,5,0,5,3,1175,427,235.0,1.0,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/AnyObjectDeleteProcessor.java,42,5,0,3,1,1175,427,235.0,0.6,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/processor/AnyObjectCreateProcessor.java,30,5,0,3,1,1175,427,235.0,0.6,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/CamelUserProvisioningManager.java,214,6,0,64,24,1333,427,222.16667,10.666667,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/CamelGroupProvisioningManager.java,54,5,0,12,6,1305,427,261.0,2.4,false
1.2.4,ext/camel/provisioning-camel/src/main/java/org/apache/syncope/core/provisioning/camel/CamelAnyObjectProvisioningManager.java,83,5,0,48,19,1305,427,261.0,9.6,false
1.2.4,ext/camel/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPACamelRouteDAO.java,10,2,0,0,0,592,337,296.0,0.0,false
1.2.4,ext/camel/logic/src/main/java/org/apache/syncope/core/logic/init/CamelRouteLoader.java,109,5,1,5,1,765,337,153.0,1.0,true
1.2.4,core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/DefaultUserWorkflowAdapter.java,71,7,2,0,0,1195,381,170.71428,0.0,true
1.2.4,core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/AbstractUserWorkflowAdapter.java,98,6,1,56,28,1183,381,197.16667,9.333333,true
1.2.4,core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/AbstractGroupWorkflowAdapter.java,8,3,0,2,1,756,337,252.0,0.6666667,false
1.2.4,core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/AbstractAnyObjectWorkflowAdapter.java,8,3,0,2,1,756,337,252.0,0.6666667,false
1.2.4,core/workflow-api/src/main/java/org/apache/syncope/core/workflow/api/UserWorkflowAdapter.java,23,6,1,3,1,1183,381,197.16667,0.5,true
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/Update.java,59,5,1,0,0,1155,381,231.0,0.0,true
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/PasswordReset.java,38,4,1,28,14,991,381,247.75,7.0,true
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/Notify.java,6,2,0,0,0,592,337,296.0,0.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/GenerateToken.java,4,2,0,0,0,592,337,296.0,0.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/Delete.java,4,2,0,0,0,592,337,296.0,0.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/Create.java,6,2,0,0,0,592,337,296.0,0.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/AutoActivate.java,2,2,0,0,0,592,337,296.0,0.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/task/AbstractActivitiServiceTask.java,10,2,0,0,0,592,337,296.0,0.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/spring/DomainProcessEngineFactoryBean.java,208,2,0,208,104,592,337,296.0,104.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/spring/DomainProcessEngine.java,204,2,0,204,102,592,337,296.0,102.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/ActivitiImportUtils.java,42,2,0,8,4,592,337,296.0,4.0,false
1.2.4,core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/ActivitiDefinitionLoader.java,66,2,0,4,2,592,337,296.0,2.0,false
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/TaskServiceImpl.java,42,7,0,0,0,1239,381,177.0,0.0,false
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/ResourceServiceImpl.java,129,8,0,78,38,1402,427,175.25,9.75,false
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/ConnectorServiceImpl.java,91,8,0,2,1,1471,427,183.875,0.25,false
1.2.4,core/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AbstractAnyService.java,326,9,0,193,95,1841,427,204.55556,21.444445,false
1.2.4,core/provisioning-java/src/test/java/org/apache/syncope/core/provisioning/java/TestInitializer.java,74,2,0,74,37,592,337,296.0,37.0,false
1.2.4,core/provisioning-java/src/test/java/org/apache/syncope/core/provisioning/java/ConnectorManagerTest.java,4,4,0,0,0,772,337,193.0,0.0,false
1.2.4,core/provisioning-java/src/test/java/org/apache/syncope/core/provisioning/java/AbstractTest.java,10,6,0,6,2,1257,427,209.5,1.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/UserSyncResultHandlerImpl.java,108,8,0,24,23,1862,427,232.75,3.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/SyncUtils.java,290,16,0,28,10,2318,427,144.875,1.75,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/SyncJobDelegate.java,505,13,0,480,221,2302,427,177.07692,36.923077,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/PushJobDelegate.java,388,4,0,384,192,1115,381,278.75,96.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractSyncopeResultHandler.java,17,7,0,11,9,1634,427,233.42857,1.5714285,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractSyncResultHandler.java,272,13,0,91,40,2290,427,176.15384,7.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractPushResultHandler.java,161,12,0,17,6,2155,427,179.58333,1.4166666,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/sync/AbstractProvisioningJobDelegate.java,970,4,0,868,434,1141,427,285.25,217.0,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/PropagationManagerImpl.java,554,15,2,80,27,2285,427,152.33333,5.3333335,true
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/TaskJob.java,262,8,0,238,119,1780,427,222.5,29.75,false
1.2.4,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/SpringBeanJobFactory.java,28,4,0,8,4,1141,427,285.25,2.0,false
