Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,8,1,1,2,2,19,19,19.0,2.0,true
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java,43,2,1,16,15,60,41,30.0,8.0,true
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/scheduling/DefaultSyncJobActions.java,6,1,1,2,2,19,19,19.0,2.0,true
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java,10,1,1,5,5,19,19,19.0,5.0,true
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java,18,1,1,11,11,19,19,19.0,11.0,true
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java,2,1,1,2,2,19,19,19.0,2.0,true
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java,17,1,0,12,12,9,9,9.0,12.0,false
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserManager.java,14,1,0,1,1,9,9,9.0,1.0,false
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java,5,1,0,5,5,9,9,9.0,5.0,false
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java,14,1,0,1,1,9,9,9.0,1.0,false
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/init/ContentLoader.java,1,1,0,0,0,9,9,9.0,0.0,false
1.0.1-incubating,core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java,2,1,0,1,1,9,9,9.0,1.0,false
1.0.1-incubating,console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java,21,2,0,19,16,60,38,30.0,9.5,false
1.0.1-incubating,console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java,79,4,0,51,36,89,38,22.25,12.75,false
