Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.0.5,core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,1332,26,7,230,46,1083,705,41.653847,8.846154,true
1.0.5,core/src/test/java/org/apache/syncope/core/rest/TaskTestITCase.java,1207,18,2,334,113,1075,705,59.72222,18.555555,true
1.0.5,core/src/test/java/org/apache/syncope/core/rest/SchemaTestITCase.java,218,11,0,31,7,840,705,76.36364,2.8181818,false
1.0.5,core/src/test/java/org/apache/syncope/core/rest/RoleTestITCase.java,846,11,0,71,26,971,705,88.27273,6.4545455,false
1.0.5,core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java,57,8,1,44,16,79,29,9.875,5.5,true
1.0.5,core/src/test/java/org/apache/syncope/core/rest/TaskTestITCase.java,299,2,0,17,13,6,5,3.0,8.5,false
1.0.5,core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java,294,15,0,77,16,896,705,59.733334,5.133333,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/dao/TaskTest.java,109,4,0,5,4,929,705,232.25,1.25,false
1.0.5,core/src/main/java/org/apache/syncope/core/util/ConnObjectUtil.java,192,4,2,80,49,188,181,47.0,20.0,true
1.0.5,core/src/main/java/org/apache/syncope/core/util/MappingUtil.java,693,8,1,570,354,1030,705,128.75,71.25,true
1.0.5,core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java,461,11,6,110,64,325,181,29.545454,10.0,true
1.0.5,core/src/test/java/org/apache/syncope/core/rest/SearchTestITCase.java,299,6,0,261,208,931,705,155.16667,43.5,false
1.0.5,core/src/test/java/org/apache/syncope/core/rest/ResourceTestITCase.java,272,6,0,48,37,936,705,156.0,8.0,false
1.0.5,core/src/test/java/org/apache/syncope/core/rest/ConnInstanceTestITCase.java,270,8,0,12,5,986,705,123.25,1.5,false
1.0.5,core/src/test/java/org/apache/syncope/core/quartz/TestSyncActions.java,17,2,0,2,1,195,181,97.5,1.0,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/relationships/TaskTest.java,29,3,0,13,7,925,705,308.33334,4.3333335,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/relationships/SchemaTest.java,51,3,0,12,6,925,705,308.33334,4.0,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/relationships/ResourceTest.java,254,3,0,69,63,925,705,308.33334,23.0,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/relationships/AttributableSearchTest.java,91,3,0,80,80,906,705,302.0,26.666666,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/dao/ResourceTest.java,106,5,1,13,10,954,705,190.8,2.6,true
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/dao/PolicyTest.java,19,3,0,8,4,925,705,308.33334,2.6666667,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/dao/DerSchemaTest.java,17,4,0,5,3,952,705,238.0,1.25,false
1.0.5,core/src/test/java/org/apache/syncope/core/persistence/dao/AttributableSearchTest.java,436,4,0,410,399,935,705,233.75,102.5,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Update.java,43,2,0,42,42,886,705,443.0,21.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java,28,1,0,28,28,181,181,181.0,28.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java,28,1,0,28,28,181,181,181.0,28.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken.java,37,1,0,37,37,181,181,181.0,37.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete.java,41,1,0,41,41,181,181,181.0,41.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create.java,42,2,0,41,41,886,705,443.0,20.5,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AutoActivate.java,31,1,0,31,31,181,181,181.0,31.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiDelegate.java,61,1,0,61,61,181,181,181.0,61.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java,226,3,0,217,216,900,705,300.0,72.333336,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserManager.java,125,3,0,121,120,889,705,296.33334,40.333332,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSessionFactory.java,45,1,0,45,45,181,181,181.0,45.0,false
1.0.5,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSession.java,26,1,0,26,26,181,181,181.0,26.0,false
